## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v2\2013_06_14_6-eye_data.idf
## Date:	14.06.2013 21:46:37
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26392                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_06_14_6                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
581202391	SMP	1	0.00	0.00	0.00	0.00	-1	
581210854	SMP	1	0.00	0.00	0.00	0.00	-1	
581219045	SMP	1	0.00	0.00	0.00	0.00	-1	
581227399	SMP	1	0.00	0.00	0.00	0.00	-1	
581235797	SMP	1	0.00	0.00	0.00	0.00	-1	
581244020	SMP	1	0.00	0.00	0.00	0.00	-1	
581252397	SMP	1	0.00	0.00	0.00	0.00	-1	
581260777	SMP	1	0.00	0.00	0.00	0.00	-1	
581269140	SMP	1	0.00	0.00	0.00	0.00	-1	
581277401	SMP	1	0.00	0.00	0.00	0.00	-1	
581285768	SMP	1	0.00	0.00	0.00	0.00	-1	
581294147	SMP	1	0.00	0.00	0.00	0.00	-1	
581302520	SMP	1	0.00	0.00	0.00	0.00	-1	
581310762	SMP	1	0.00	0.00	0.00	0.00	-1	
581319141	SMP	1	0.00	0.00	0.00	0.00	-1	
581327508	SMP	1	0.00	0.00	0.00	0.00	-1	
581335902	SMP	1	0.00	0.00	0.00	0.00	-1	
581344181	SMP	1	0.00	0.00	0.00	0.00	-1	
581352532	SMP	1	0.00	0.00	0.00	0.00	-1	
581360936	SMP	1	0.00	0.00	0.00	0.00	-1	
581369149	SMP	1	0.00	0.00	0.00	0.00	-1	
581377549	SMP	1	0.00	0.00	0.00	0.00	-1	
581385923	SMP	1	0.00	0.00	0.00	0.00	-1	
581394302	SMP	1	0.00	0.00	0.00	0.00	-1	
581402549	SMP	1	0.00	0.00	0.00	0.00	-1	
581410934	SMP	1	0.00	0.00	0.00	0.00	-1	
581419303	SMP	1	0.00	0.00	0.00	0.00	-1	
581427658	SMP	1	0.00	0.00	0.00	0.00	-1	
581435886	SMP	1	0.00	0.00	0.00	0.00	-1	
581444278	SMP	1	0.00	0.00	0.00	0.00	-1	
581452646	SMP	1	0.00	0.00	0.00	0.00	-1	
581461039	SMP	1	0.00	0.00	0.00	0.00	-1	
581469250	SMP	1	0.00	0.00	0.00	0.00	-1	
581477629	SMP	1	0.00	0.00	0.00	0.00	-1	
581486002	SMP	1	0.00	0.00	0.00	0.00	-1	
581494387	SMP	1	0.00	0.00	0.00	0.00	-1	
581502626	SMP	1	0.00	0.00	0.00	0.00	-1	
581511007	SMP	1	0.00	0.00	0.00	0.00	-1	
581519381	SMP	1	0.00	0.00	0.00	0.00	-1	
581527639	SMP	1	0.00	0.00	0.00	0.00	-1	
581536004	SMP	1	0.00	0.00	0.00	0.00	-1	
581544376	SMP	1	0.00	0.00	0.00	0.00	-1	
581552753	SMP	1	0.00	0.00	0.00	0.00	-1	
581561005	SMP	1	0.00	0.00	0.00	0.00	-1	
581569371	SMP	1	0.00	0.00	0.00	0.00	-1	
581577746	SMP	1	0.00	0.00	0.00	0.00	-1	
581586131	SMP	1	0.00	0.00	0.00	0.00	-1	
581594383	SMP	1	0.00	0.00	0.00	0.00	-1	
581602745	SMP	1	0.00	0.00	0.00	0.00	-1	
581611132	SMP	1	0.00	0.00	0.00	0.00	-1	
581619489	SMP	1	0.00	0.00	0.00	0.00	-1	
581627765	SMP	1	0.00	0.00	0.00	0.00	-1	
581636116	SMP	1	0.00	0.00	0.00	0.00	-1	
581644505	SMP	1	0.00	0.00	0.00	0.00	-1	
581652744	SMP	1	0.00	0.00	0.00	0.00	-1	
581661121	SMP	1	0.00	0.00	0.00	0.00	-1	
581669563	SMP	1	0.00	0.00	0.00	0.00	-1	
581677977	SMP	1	0.00	0.00	0.00	0.00	-1	
581686172	SMP	1	0.00	0.00	0.00	0.00	-1	
581694545	SMP	1	0.00	0.00	0.00	0.00	-1	
581702937	SMP	1	0.00	0.00	0.00	0.00	-1	
581711300	SMP	1	0.00	0.00	0.00	0.00	-1	
581719543	SMP	1	0.00	0.00	0.00	0.00	-1	
581727880	SMP	1	0.00	0.00	0.00	0.00	-1	
581736242	SMP	1	0.00	0.00	0.00	0.00	-1	
581744678	SMP	1	0.00	0.00	0.00	0.00	-1	
581752935	SMP	1	0.00	0.00	0.00	0.00	-1	
581761351	SMP	1	0.00	0.00	0.00	0.00	-1	
581769676	SMP	1	0.00	0.00	0.00	0.00	-1	
581777918	SMP	1	0.00	0.00	0.00	0.00	-1	
581786341	SMP	1	0.00	0.00	0.00	0.00	-1	
581794673	SMP	1	0.00	0.00	0.00	0.00	-1	
581803039	SMP	1	0.00	0.00	0.00	0.00	-1	
581811308	SMP	1	0.00	0.00	0.00	0.00	-1	
581819661	SMP	1	0.00	0.00	0.00	0.00	-1	
581828046	SMP	1	0.00	0.00	0.00	0.00	-1	
581836416	SMP	1	0.00	0.00	0.00	0.00	-1	
581844645	SMP	1	0.00	0.00	0.00	0.00	-1	
581853047	SMP	1	0.00	0.00	0.00	0.00	-1	
581861412	SMP	1	0.00	0.00	0.00	0.00	-1	
581869789	SMP	1	0.00	0.00	0.00	0.00	-1	
581878037	SMP	1	0.00	0.00	0.00	0.00	-1	
581886409	SMP	1	0.00	0.00	0.00	0.00	-1	
581894792	SMP	1	0.00	0.00	0.00	0.00	-1	
581903163	SMP	1	0.00	0.00	0.00	0.00	-1	
581911411	SMP	1	0.00	0.00	0.00	0.00	-1	
581919793	SMP	1	0.00	0.00	0.00	0.00	-1	
581928159	SMP	1	0.00	0.00	0.00	0.00	-1	
581936410	SMP	1	0.00	0.00	0.00	0.00	-1	
581944785	SMP	1	0.00	0.00	0.00	0.00	-1	
581953110	SMP	1	0.00	0.00	0.00	0.00	-1	
581961541	SMP	1	0.00	0.00	0.00	0.00	-1	
581969782	SMP	1	0.00	0.00	0.00	0.00	-1	
581978157	SMP	1	0.00	0.00	0.00	0.00	-1	
581986531	SMP	1	0.00	0.00	0.00	0.00	-1	
581994909	SMP	1	0.00	0.00	0.00	0.00	-1	
582003155	SMP	1	0.00	0.00	0.00	0.00	-1	
582011531	SMP	1	0.00	0.00	0.00	0.00	-1	
582019868	SMP	1	0.00	0.00	0.00	0.00	-1	
582028242	SMP	1	0.00	0.00	0.00	0.00	-1	
582036530	SMP	1	0.00	0.00	0.00	0.00	-1	
582044858	SMP	1	0.00	0.00	0.00	0.00	-1	
582053292	SMP	1	0.00	0.00	0.00	0.00	-1	
582061534	SMP	1	0.00	0.00	0.00	0.00	-1	
582069903	SMP	1	0.00	0.00	0.00	0.00	-1	
582078301	SMP	1	0.00	0.00	0.00	0.00	-1	
582086646	SMP	1	0.00	0.00	0.00	0.00	-1	
582094937	SMP	1	0.00	0.00	0.00	0.00	-1	
