## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v2\2013_06_15_17-eye_data.idf
## Date:	15.06.2013 20:50:04
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	23418                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_06_15_17                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
9492929892	SMP	1	0.00	0.00	0.00	0.00	-1	
9492980041	SMP	1	0.00	0.00	0.00	0.00	-1	
9493029986	SMP	1	0.00	0.00	0.00	0.00	-1	
9493080030	SMP	1	0.00	0.00	0.00	0.00	-1	
9493130009	SMP	1	0.00	0.00	0.00	0.00	-1	
9493180055	SMP	1	0.00	0.00	0.00	0.00	-1	
9493230081	SMP	1	0.00	0.00	0.00	0.00	-1	
9493280152	SMP	1	0.00	0.00	0.00	0.00	-1	
9493330175	SMP	1	0.00	0.00	0.00	0.00	-1	
9493380120	SMP	1	0.00	0.00	0.00	0.00	-1	
9493430138	SMP	1	0.00	0.00	0.00	0.00	-1	
9493480270	SMP	1	0.00	0.00	0.00	0.00	-1	
9493530278	SMP	1	0.00	0.00	0.00	0.00	-1	
9493580302	SMP	1	0.00	0.00	0.00	0.00	-1	
9493630269	SMP	1	0.00	0.00	0.00	0.00	-1	
9493680300	SMP	1	0.00	0.00	0.00	0.00	-1	
9493730393	SMP	1	0.00	0.00	0.00	0.00	-1	
9493780408	SMP	1	0.00	0.00	0.00	0.00	-1	
9493830352	SMP	1	0.00	0.00	0.00	0.00	-1	
9493880350	SMP	1	0.00	0.00	0.00	0.00	-1	
9493930414	SMP	1	0.00	0.00	0.00	0.00	-1	
9494355042	MSG	1	# Message: Elmos World The Sky Active.avi
