## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v2\2013_06_15_18-eye_data.idf
## Date:	15.06.2013 21:17:19
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	19320                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_06_15_18                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
11127762151	SMP	1	0.00	0.00	0.00	0.00	-1	
11127835223	SMP	1	0.00	0.00	0.00	0.00	-1	
11127843343	SMP	1	0.00	0.00	0.00	0.00	-1	
11127851549	SMP	1	0.00	0.00	0.00	0.00	-1	
11127859882	SMP	1	0.00	0.00	0.00	0.00	-1	
11127868233	SMP	1	0.00	0.00	0.00	0.00	-1	
11127876487	SMP	1	0.00	0.00	0.00	0.00	-1	
11127884861	SMP	1	0.00	0.00	0.00	0.00	-1	
11127893231	SMP	1	0.00	0.00	0.00	0.00	-1	
11127901617	SMP	1	0.00	0.00	0.00	0.00	-1	
11127909854	SMP	1	0.00	0.00	0.00	0.00	-1	
11127918244	SMP	1	0.00	0.00	0.00	0.00	-1	
11127926608	SMP	1	0.00	0.00	0.00	0.00	-1	
11127934988	SMP	1	0.00	0.00	0.00	0.00	-1	
11127943233	SMP	1	0.00	0.00	0.00	0.00	-1	
11127951632	SMP	1	0.00	0.00	0.00	0.00	-1	
11127960025	SMP	1	0.00	0.00	0.00	0.00	-1	
11127968388	SMP	1	0.00	0.00	0.00	0.00	-1	
11127976653	SMP	1	0.00	0.00	0.00	0.00	-1	
11127985007	SMP	1	0.00	0.00	0.00	0.00	-1	
11127993408	SMP	1	0.00	0.00	0.00	0.00	-1	
11128001772	SMP	1	0.00	0.00	0.00	0.00	-1	
11128010025	SMP	1	0.00	0.00	0.00	0.00	-1	
11128018424	SMP	1	0.00	0.00	0.00	0.00	-1	
11128026776	SMP	1	0.00	0.00	0.00	0.00	-1	
11128035021	SMP	1	0.00	0.00	0.00	0.00	-1	
11128043399	SMP	1	0.00	0.00	0.00	0.00	-1	
11128051777	SMP	1	0.00	0.00	0.00	0.00	-1	
11128060112	SMP	1	0.00	0.00	0.00	0.00	-1	
11128068396	SMP	1	0.00	0.00	0.00	0.00	-1	
11128076722	SMP	1	0.00	0.00	0.00	0.00	-1	
11128085115	SMP	1	0.00	0.00	0.00	0.00	-1	
11128093498	SMP	1	0.00	0.00	0.00	0.00	-1	
11128101734	SMP	1	0.00	0.00	0.00	0.00	-1	
11128110099	SMP	1	0.00	0.00	0.00	0.00	-1	
11128118480	SMP	1	0.00	0.00	0.00	0.00	-1	
11128126849	SMP	1	0.00	0.00	0.00	0.00	-1	
11128135101	SMP	1	0.00	0.00	0.00	0.00	-1	
11128143474	SMP	1	0.00	0.00	0.00	0.00	-1	
11128151856	SMP	1	0.00	0.00	0.00	0.00	-1	
11128160097	SMP	1	0.00	0.00	0.00	0.00	-1	
11128168476	SMP	1	0.00	0.00	0.00	0.00	-1	
11128334859	SMP	1	0.00	0.00	0.00	0.00	-1	
11128384796	SMP	1	0.00	0.00	0.00	0.00	-1	
11128434731	SMP	1	0.00	0.00	0.00	0.00	-1	
11128484783	SMP	1	0.00	0.00	0.00	0.00	-1	
11128534821	SMP	1	0.00	0.00	0.00	0.00	-1	
