## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v2\2013_06_15_20-eye_data.idf
## Date:	15.06.2013 21:46:50
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27886                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_06_15_20                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
12899040665	SMP	1	0.00	0.00	0.00	0.00	-1	
12899049031	SMP	1	0.00	0.00	0.00	0.00	-1	
12899057407	SMP	1	0.00	0.00	0.00	0.00	-1	
12899065787	SMP	1	0.00	0.00	0.00	0.00	-1	
12899074048	SMP	1	0.00	0.00	0.00	0.00	-1	
12899082373	SMP	1	0.00	0.00	0.00	0.00	-1	
12899090754	SMP	1	0.00	0.00	0.00	0.00	-1	
12899099129	SMP	1	0.00	0.00	0.00	0.00	-1	
12899107401	SMP	1	0.00	0.00	0.00	0.00	-1	
12899115752	SMP	1	0.00	0.00	0.00	0.00	-1	
12899124128	SMP	1	0.00	0.00	0.00	0.00	-1	
12899132513	SMP	1	0.00	0.00	0.00	0.00	-1	
12899140751	SMP	1	0.00	0.00	0.00	0.00	-1	
12899149126	SMP	1	0.00	0.00	0.00	0.00	-1	
12899157742	SMP	1	0.00	0.00	0.00	0.00	-1	
12899165879	SMP	1	0.00	0.00	0.00	0.00	-1	
12899174135	SMP	1	0.00	0.00	0.00	0.00	-1	
12899182535	SMP	1	0.00	0.00	0.00	0.00	-1	
12899190870	SMP	1	0.00	0.00	0.00	0.00	-1	
