## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v2\2013_06_14_1-eye_data.idf
## Date:	14.06.2013 19:12:08
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	24846                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_06_14_1                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
1295735513	SMP	1	0.00	0.00	0.00	0.00	-1	
1295785510	SMP	1	0.00	0.00	0.00	0.00	-1	
1295835732	SMP	1	0.00	0.00	0.00	0.00	-1	
1295885659	SMP	1	0.00	0.00	0.00	0.00	-1	
1295935663	SMP	1	0.00	0.00	0.00	0.00	-1	
1295985685	SMP	1	0.00	0.00	0.00	0.00	-1	
1296035776	SMP	1	0.00	0.00	0.00	0.00	-1	
1296085803	SMP	1	0.00	0.00	0.00	0.00	-1	
1296135810	SMP	1	0.00	0.00	0.00	0.00	-1	
1296185780	SMP	1	0.00	0.00	0.00	0.00	-1	
1296235794	SMP	1	0.00	0.00	0.00	0.00	-1	
1296285740	SMP	1	0.00	0.00	0.00	0.00	-1	
1296335905	SMP	1	0.00	0.00	0.00	0.00	-1	
1296385929	SMP	1	0.00	0.00	0.00	0.00	-1	
1296435909	SMP	1	0.00	0.00	0.00	0.00	-1	
1296485912	SMP	1	0.00	0.00	0.00	0.00	-1	
1296535948	SMP	1	0.00	0.00	0.00	0.00	-1	
1296586177	SMP	1	0.00	0.00	0.00	0.00	-1	
1296636003	SMP	1	0.00	0.00	0.00	0.00	-1	
