## [BeGaze]
## Converted from:	F:\ATT_WORD\2013_03_06_02-eye_data.idf
## Date:	06.03.2013 19:53:14
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1834
## Reversed:	none
## [Run]
## Subject:	2013_03_06_02
## Description:	Run2
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
2748685512	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748735509	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748785462	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748835750	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748885447	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748935529	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2748985650	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749035723	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749085716	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749135713	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749186507	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749235855	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749285788	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749335844	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749385794	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749435987	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749485990	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749535919	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749586244	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749635911	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749686490	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749736097	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749786001	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749836051	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749886683	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749936478	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2749986360	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2750036086	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2750086261	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
2750136136	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
