## [BeGaze]
## Converted from:	F:\ATT_WORD\2013_03_06_04-eye_data.idf
## Date:	06.03.2013 20:29:57
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3237
## Reversed:	none
## [Run]
## Subject:	2013_03_06_04
## Description:	Run4
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
4952373508	SMP	1	816.67	282.05	816.67	282.05	elmos world the sky active.avi
4952381736	SMP	1	804.79	283.91	804.79	283.91	elmos world the sky active.avi
4952390023	SMP	1	802.02	285.16	802.02	285.16	elmos world the sky active.avi
4952398429	SMP	1	797.39	285.44	797.39	285.44	elmos world the sky active.avi
4952407452	SMP	1	818.05	277.49	818.05	277.49	elmos world the sky active.avi
4952415068	SMP	1	806.56	282.13	806.56	282.13	elmos world the sky active.avi
4952423416	SMP	1	801.27	286.88	801.27	286.88	elmos world the sky active.avi
4952431840	SMP	1	806.96	282.02	806.96	282.02	elmos world the sky active.avi
4952440081	SMP	1	807.83	283.82	807.83	283.82	elmos world the sky active.avi
4952448436	SMP	1	798.44	282.82	798.44	282.82	elmos world the sky active.avi
4952456843	SMP	1	801.10	284.10	801.10	284.10	elmos world the sky active.avi
4952465198	SMP	1	799.66	285.67	799.66	285.67	elmos world the sky active.avi
4952473465	SMP	1	796.31	285.25	796.31	285.25	elmos world the sky active.avi
4952481815	SMP	1	800.19	292.75	800.19	292.75	elmos world the sky active.avi
4952490181	SMP	1	805.25	282.18	805.25	282.18	elmos world the sky active.avi
4952498577	SMP	1	805.46	279.17	805.46	279.17	elmos world the sky active.avi
4952506846	SMP	1	804.48	295.82	804.48	295.82	elmos world the sky active.avi
4952515190	SMP	1	804.33	291.39	804.33	291.39	elmos world the sky active.avi
4952523556	SMP	1	804.15	296.39	804.15	296.39	elmos world the sky active.avi
4952531829	SMP	1	806.99	287.34	806.99	287.34	elmos world the sky active.avi
4952540195	SMP	1	806.69	300.22	806.69	300.22	elmos world the sky active.avi
4952548602	SMP	1	799.21	325.58	799.21	325.58	elmos world the sky active.avi
4952556931	SMP	1	733.45	465.61	733.45	465.61	elmos world the sky active.avi
4952565266	SMP	1	641.35	588.11	641.35	588.11	elmos world the sky active.avi
4952573560	SMP	1	574.95	674.89	574.95	674.89	elmos world the sky active.avi
4952582062	SMP	1	455.75	796.39	455.75	796.39	elmos world the sky active.avi
4952590289	SMP	1	434.96	885.44	434.96	885.44	elmos world the sky active.avi
4952599201	SMP	1	397.94	894.87	397.94	894.87	elmos world the sky active.avi
4952606936	SMP	1	402.10	893.81	402.10	893.81	elmos world the sky active.avi
4952615352	SMP	1	399.81	897.34	399.81	897.34	elmos world the sky active.avi
4952623769	SMP	1	391.96	901.18	391.96	901.18	elmos world the sky active.avi
4952632094	SMP	1	395.45	897.61	395.45	897.61	elmos world the sky active.avi
4952640340	SMP	1	393.05	898.47	393.05	898.47	elmos world the sky active.avi
4952648727	SMP	1	395.36	897.33	395.36	897.33	elmos world the sky active.avi
4952656966	SMP	1	395.31	901.01	395.31	901.01	elmos world the sky active.avi
4952665340	SMP	1	392.85	902.39	392.85	902.39	elmos world the sky active.avi
4952673684	SMP	1	389.98	903.19	389.98	903.19	elmos world the sky active.avi
4952682149	SMP	1	389.68	903.88	389.68	903.88	elmos world the sky active.avi
4952690303	SMP	1	389.62	901.03	389.62	901.03	elmos world the sky active.avi
4952698720	SMP	1	389.18	900.66	389.18	900.66	elmos world the sky active.avi
4952707035	SMP	1	386.63	899.60	386.63	899.60	elmos world the sky active.avi
4952715459	SMP	1	384.92	900.16	384.92	900.16	elmos world the sky active.avi
4952723684	SMP	1	385.68	898.15	385.68	898.15	elmos world the sky active.avi
4952732191	SMP	1	383.60	894.36	383.60	894.36	elmos world the sky active.avi
4952740431	SMP	1	383.17	893.34	383.17	893.34	elmos world the sky active.avi
4952748818	SMP	1	382.43	894.74	382.43	894.74	elmos world the sky active.avi
4952757086	SMP	1	381.29	887.54	381.29	887.54	elmos world the sky active.avi
4952765448	SMP	1	381.81	890.98	381.81	890.98	elmos world the sky active.avi
