## [BeGaze]
## Converted from:	F:\ATT_WORD\2013_03_06_03-eye_data.idf
## Date:	06.03.2013 20:14:13
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2885
## Reversed:	none
## [Run]
## Subject:	2013_03_06_03
## Description:	Run3
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
4008412958	SMP	1	954.47	514.78	954.47	514.78	elmos world the sky active.avi
4008420736	SMP	1	953.43	525.61	953.43	525.61	elmos world the sky active.avi
4008429074	SMP	1	952.36	526.31	952.36	526.31	elmos world the sky active.avi
4008437463	SMP	1	958.06	526.90	958.06	526.90	elmos world the sky active.avi
4008445690	SMP	1	945.76	534.47	945.76	534.47	elmos world the sky active.avi
4008454124	SMP	1	951.06	531.61	951.06	531.61	elmos world the sky active.avi
4008462458	SMP	1	952.96	530.71	952.96	530.71	elmos world the sky active.avi
4008482428	SMP	1	948.61	528.75	948.61	528.75	elmos world the sky active.avi
4008487431	SMP	1	939.24	522.24	939.24	522.24	elmos world the sky active.avi
4008495888	SMP	1	949.74	511.65	949.74	511.65	elmos world the sky active.avi
4008504080	SMP	1	944.92	533.48	944.92	533.48	elmos world the sky active.avi
4008512462	SMP	1	943.61	531.07	943.61	531.07	elmos world the sky active.avi
4008520760	SMP	1	929.81	520.28	929.81	520.28	elmos world the sky active.avi
4008529230	SMP	1	779.89	385.73	779.89	385.73	elmos world the sky active.avi
