## [BeGaze]
## Converted from:	F:\ATT_WORD\2013_04_03_13-eye_data.idf
## Date:	03.04.2013 22:15:54
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3708
## Reversed:	none
## [Run]
## Subject:	2013_04_03_13
## Description:	Run11
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
16856884071	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16856934109	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16856984130	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857034564	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857084098	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857134240	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857184227	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857234145	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857284783	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857334505	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857384504	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857434415	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857484415	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857534437	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857584403	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857634494	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857684450	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857734517	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857784674	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857834709	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857884566	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857935822	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16857984531	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858034663	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858084676	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858135417	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858184892	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858235709	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858284695	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858334873	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858384788	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858434790	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858484805	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858534957	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858585124	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858634941	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858684920	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858735022	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858785103	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858835659	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858885041	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858935134	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16858985254	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859035330	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859085172	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859135674	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859185162	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859235235	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859285191	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859335694	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859385361	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859435818	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859485288	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859535400	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859585445	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859635975	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859685423	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16859736074	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
