## [BeGaze]
## Converted from:	F:\ATT_WORD\2013_04_03_12-eye_data.idf
## Date:	03.04.2013 22:03:41
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1991
## Reversed:	none
## [Run]
## Subject:	2013_04_03_12
## Description:	Run10
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
16123751403	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16123801908	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16123851429	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16123902230	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16123951624	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124001483	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124051566	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124102242	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124151636	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124201730	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124251660	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124301754	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124352066	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124402140	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124451763	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124501735	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124551871	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124602005	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124651907	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124702374	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124751887	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124802041	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124852002	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124902165	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16124952015	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125002238	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125052067	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125102385	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125152141	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125202098	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125252109	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125302403	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125352243	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125402317	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125452268	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125502867	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125552371	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125602456	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125652434	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125702773	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125752424	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125802613	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125852500	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125902594	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16125952465	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126002999	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126052809	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126102662	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126152624	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126203166	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126253094	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126303315	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126352693	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126402681	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126452749	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126502812	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126552741	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126602815	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126653451	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126702823	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126752849	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126802962	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126853402	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126903165	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16126952974	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127003118	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127053120	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127103674	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127153116	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127203555	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127253164	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127303514	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127353176	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127403219	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127453224	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127503292	SMP	1	0.00	0.00	0.00	0.00	elmos world the sky active.avi
16127576238	SMP	1	1310.09	780.82	1310.09	780.82	elmos world the sky active.avi
16127584367	SMP	1	1320.38	842.85	1320.38	842.85	elmos world the sky active.avi
16127592538	SMP	1	1324.89	735.62	1324.89	735.62	elmos world the sky active.avi
16127601430	SMP	1	1321.89	778.64	1321.89	778.64	elmos world the sky active.avi
16127609395	SMP	1	1335.72	846.66	1335.72	846.66	elmos world the sky active.avi
16127617708	SMP	1	1334.08	768.48	1334.08	768.48	elmos world the sky active.avi
16127626008	SMP	1	1330.72	848.05	1330.72	848.05	elmos world the sky active.avi
16127634362	SMP	1	1324.17	798.92	1324.17	798.92	elmos world the sky active.avi
16127642713	SMP	1	1329.91	853.48	1329.91	853.48	elmos world the sky active.avi
