bank,item,a,d
eng_comprehension_pruned,boy,2.1131205959374166,-2.8043297593251375
eng_comprehension_pruned,bread,1.6688645703308338,-1.0765940526186653
eng_comprehension_pruned,break,2.8128798721061172,-4.257631554797506
eng_comprehension_pruned,breakfast,1.8954857893508554,-0.2467990633813678
eng_comprehension_pruned,bring,2.115760269601914,-0.11097502636742504
eng_comprehension_pruned,broken,2.577763554306367,-3.7120440037679674
eng_comprehension_pruned,broom,1.7207873902643696,-1.698124694084814
eng_comprehension_pruned,brush,1.6996583529956204,-0.32097294659207043
eng_comprehension_pruned,bubbles,1.0907837414834205,-1.2860162563374664
eng_comprehension_pruned,bug,1.9416589515662837,-2.7920946579594927
eng_comprehension_pruned,bump,1.9491887855592367,-2.569319047276913
eng_comprehension_pruned,bunny,1.2466986047682558,-0.8434763161910117
eng_comprehension_pruned,bus,1.7089148080220797,-2.357652224396664
eng_comprehension_pruned,butter,2.5088777186353917,-4.522733798868058
eng_comprehension_pruned,butterfly,2.069826786209135,-2.646160855183252
eng_comprehension_pruned,button,1.680745640380954,-1.7430883807866664
eng_comprehension_pruned,bye,-0.2902616082107077,-0.414453553294684
eng_comprehension_pruned,cake,1.9437626650428086,-3.059089697805999
eng_comprehension_pruned,candy,1.3835730220355174,-2.4245899395923356
eng_comprehension_pruned,car,0.8707953732467276,0.1032704780422077
eng_comprehension_pruned,careful,1.6086322058184155,-0.29110444118662326
eng_comprehension_pruned,carrots,2.246719573498673,-1.9114178345856614
eng_comprehension_pruned,cat,0.61047203773729,-0.44369126083140314
eng_comprehension_pruned,cereal,1.620301312427757,-0.7423549575293623
eng_comprehension_pruned,chair,2.2911666628438447,-0.7618714625267621
eng_comprehension_pruned,cheek,2.2213310263331256,-2.990316822319782
eng_comprehension_pruned,cheerios,0.7726967256450197,0.0033015735044181318
eng_comprehension_pruned,cheese,1.0274816133133735,-1.0025324105678504
eng_comprehension_pruned,chicken (animal),2.0368495102692887,-2.117346781869632
eng_comprehension_pruned,chicken (food),1.9027263455363035,-2.27867929862062
eng_comprehension_pruned,child,1.985117817742233,-3.8760719929784218
eng_comprehension_pruned,child's own name,0.17893526564215287,1.0283745380468388
eng_comprehension_pruned,choo choo,1.2592741717974434,-1.6933037715874049
eng_comprehension_pruned,church*,1.263396848966635,-2.683386566186913
eng_comprehension_pruned,clean (action),2.6980716981789574,-2.0850375560351395
eng_comprehension_pruned,clean (description),2.76886273434969,-2.732452684402163
eng_comprehension_pruned,clock,1.756608597312474,-2.530693468058547
eng_comprehension_pruned,close,2.008402065631575,-0.6696353791835922
eng_comprehension_pruned,coat,1.5837331820826868,-1.759796887630525
eng_comprehension_pruned,cockadoodledoo,1.6731307317656732,-2.1664418440479802
eng_comprehension_pruned,coffee,1.8880504959710456,-3.2716220193526913
eng_comprehension_pruned,cold,2.2060123582082505,-1.8806389625480826
eng_comprehension_pruned,comb,1.6440618157222735,-1.1906369106014263
eng_comprehension_pruned,cookie,0.729579673496504,-0.32935329609909175
eng_comprehension_pruned,couch,2.682910601126294,-1.8094667571376288
eng_comprehension_pruned,cow,1.3768852514766636,-0.936624483061492
eng_comprehension_pruned,cracker,0.8474895933608148,-0.25920021355805944
eng_comprehension_pruned,crib,1.6163839224594088,-0.6359340694231358
eng_comprehension_pruned,cry,2.2160687892041437,-1.1779013236782256
eng_comprehension_pruned,cup,1.2224183607311954,0.33074241111973934
eng_comprehension_pruned,cute,1.5322184459201875,-2.2848833663096855
eng_comprehension_pruned,daddy*,-0.4637214617274256,-1.0027291541509733
eng_comprehension_pruned,dance,1.523958474556203,0.413306257545743
eng_comprehension_pruned,dark,2.8958657088802826,-4.500499170458588
eng_comprehension_pruned,day,2.3611965914203976,-4.107490101253623
eng_comprehension_pruned,deer,2.220831490356663,-3.957330644662607
eng_comprehension_pruned,diaper,0.9048451248089259,0.6492127042675775
eng_comprehension_pruned,dinner,1.9864090963788086,-0.7224952126821539
eng_comprehension_pruned,dirty,2.0782075506201076,-1.4507490183351242
eng_comprehension_pruned,dish,2.581672209493697,-2.843986244350929
eng_comprehension_pruned,doll,1.025543770929738,-0.9158131136135438
eng_comprehension_pruned,don't,1.0538373219036368,0.3300465300116922
eng_comprehension_pruned,donkey,2.0109443060995233,-3.762986514172483
eng_comprehension_pruned,door,1.7571974257227398,-0.29572577652278403
eng_comprehension_pruned,down,1.2244476688899228,-0.5552954201887842
eng_comprehension_pruned,draw,2.2671582157712,-2.7438529805498453
eng_comprehension_pruned,drawer,2.2461040692965737,-2.288532914150928
eng_comprehension_pruned,dress (object),1.882422392451953,-2.6749306824933368
eng_comprehension_pruned,drink (action),1.431524680949713,0.5758253030638523
eng_comprehension_pruned,drink (beverage),1.0531689743705512,0.06992091104914105
eng_comprehension_pruned,drive,2.604877474362378,-2.5944063957406818
eng_comprehension_pruned,dry (description),2.830394230444193,-3.791916233556681
eng_comprehension_pruned,duck,0.7469718723560947,-1.0415485143982952
eng_comprehension_pruned,ear,1.4735229954516562,-0.7151847442903612
eng_comprehension_pruned,eat,1.3347122144245982,0.5377002719971189
eng_comprehension_pruned,egg,1.946319719923455,-2.5217062249954667
eng_comprehension_pruned,elephant,2.0209576928628197,-2.2421234609754226
eng_comprehension_pruned,empty,1.8336979440449943,-1.747491102421047
eng_comprehension_pruned,eye,0.9592475221008049,-0.6264809261572666
eng_comprehension_pruned,face,2.506267277916519,-2.0936545466022207
eng_comprehension_pruned,fall,2.7435564318656884,-1.9715136669826425
eng_comprehension_pruned,fast,2.8659945440278918,-4.432239230695768
eng_comprehension_pruned,feed,2.630427214354043,-2.627847429680186
eng_comprehension_pruned,finger,2.3624949183013757,-1.2258344235929999
eng_comprehension_pruned,finish,2.127139503876756,-2.951911271813749
eng_comprehension_pruned,firetruck,1.8433604348664734,-2.3513010710820184
eng_comprehension_pruned,fish (animal),1.2978763119318462,-1.326246554098516
eng_comprehension_pruned,fish (food),2.1134366312451474,-3.6129087610004116
eng_comprehension_pruned,flower,1.830228919334105,-1.2092202232807954
eng_comprehension_pruned,food,1.7896069203250622,-1.1565927185255622
eng_comprehension_pruned,foot,1.6783985248585682,-0.15180919670578782
eng_comprehension_pruned,fork,2.5035992974891035,-2.128483734821355
eng_comprehension_pruned,frog,1.9266901081604972,-2.1445793791073267
eng_comprehension_pruned,garage,2.0931265635829512,-2.7557052249350296
eng_comprehension_pruned,garden,2.137543834626287,-3.744104986352443
eng_comprehension_pruned,gentle,1.3927514180656608,-0.8414660572881294
eng_comprehension_pruned,get,1.8808875212229905,2.499234039730297e-4
eng_comprehension_pruned,giraffe,2.1574124885726125,-3.1658978723697753
eng_comprehension_pruned,girl,2.111969656808473,-2.921942130673097
eng_comprehension_pruned,give,1.880695430715222,0.6240013505069537
eng_comprehension_pruned,glass,2.5888410497891647,-2.7271411117535105
eng_comprehension_pruned,glasses,1.8716107442603231,-1.071993145543507
eng_comprehension_pruned,go,1.309149949442427,-0.27075613197589904
eng_comprehension_pruned,good,1.298888908685142,-0.47159215112174224
eng_comprehension_pruned,goose,2.317832196276148,-3.9149684507207043
eng_comprehension_pruned,grandma*,0.34682463883536585,-0.2459762847709382
eng_comprehension_pruned,grandpa*,0.5117612442971687,-0.618105553030026
eng_comprehension_pruned,grrr,0.5305844571288852,-1.7598785449600531
eng_comprehension_pruned,hair,1.6025063143884353,-0.29675307506179727
eng_comprehension_pruned,hammer,1.8809848146932182,-2.8859739825670596
eng_comprehension_pruned,hand,1.9564732447503317,-0.6524810132127995
eng_comprehension_pruned,happy,2.0414061324768795,-2.3421162693977946
eng_comprehension_pruned,hard,3.2269670049885377,-5.274524925378518
eng_comprehension_pruned,hat,1.0933406738551659,-0.7363133954541051
eng_comprehension_pruned,head,2.104361756638688,-1.205307933677937
eng_comprehension_pruned,hello,0.8571194281907715,-0.40738484434586464
eng_comprehension_pruned,help,2.7713944949664917,-2.7498387160616393
eng_comprehension_pruned,her,2.328510084735465,-4.081309584425144
eng_comprehension_pruned,hi,0.055394240299035245,-0.6748768229406323
eng_comprehension_pruned,high chair,1.7861403264394293,-0.1386468095530358
eng_comprehension_pruned,his,2.4639169504605736,-4.41331042313994
eng_comprehension_pruned,hit,2.015690096274558,-1.2732042230523162
eng_comprehension_pruned,home,1.779646002430703,-0.9286852658403376
eng_comprehension_pruned,horse,1.9131777260124339,-1.5397365883307446
eng_comprehension_pruned,hot,0.9737721220120547,-0.9851543027981621
eng_comprehension_pruned,house,2.7773187356462956,-2.417355021311641
eng_comprehension_pruned,how,1.8287195391723845,-4.139819332074915
eng_comprehension_pruned,hug,1.4941031409698986,0.6476522870083241
eng_comprehension_pruned,hungry,1.8612520205158027,-0.4538815689328323
eng_comprehension_pruned,hurry,2.218095213278889,-3.1373670084420295
eng_comprehension_pruned,hurt,2.636830273526431,-2.878521338142498
eng_comprehension_pruned,I,2.1208666125128857,-3.44390435156486
eng_comprehension_pruned,ice cream,1.5789452231275025,-1.7026802137425237
eng_comprehension_pruned,in,2.155628468614816,-1.1236028189078027
eng_comprehension_pruned,inside,2.449215085342381,-2.067912146309004
eng_comprehension_pruned,it,2.1618911218153323,-3.238345410616382
eng_comprehension_pruned,jacket,1.7448214823358335,-1.7844658453775202
eng_comprehension_pruned,jeans,2.627765035848475,-4.635500397846404
eng_comprehension_pruned,juice,0.48748769282471366,-0.21847339114110312
eng_comprehension_pruned,jump,1.7156789328896418,-2.0678759453490216
eng_comprehension_pruned,keys,1.0350581867197517,-0.14302005783057314
eng_comprehension_pruned,kick,1.77337869492247,-1.8580218183481378
eng_comprehension_pruned,kiss,0.9498552749605131,1.1262699957304927
eng_comprehension_pruned,kitchen,2.931067717592277,-1.2218754272174643
eng_comprehension_pruned,kitty,0.5187399784854954,-0.46828317168686145
eng_comprehension_pruned,knee,2.2582080236704596,-3.333768250574401
eng_comprehension_pruned,lady,2.418055409900048,-3.908221085491652
eng_comprehension_pruned,lamb,1.8677239019604102,-2.4264214100266104
eng_comprehension_pruned,later,1.9454141965119844,-3.6051133678666876
eng_comprehension_pruned,leg,3.106890868861542,-2.620414547975473
eng_comprehension_pruned,light,1.5415612620008667,-1.1599571869509957
eng_comprehension_pruned,lion,1.89089394398421,-2.301316146040731
eng_comprehension_pruned,little (description),3.2376969228354895,-4.3603781192222435
eng_comprehension_pruned,look,1.5182793257066338,0.32527908039046327
eng_comprehension_pruned,love,1.5723750528133535,-1.0218815941032198
eng_comprehension_pruned,lunch,2.142598504177982,-0.730740972874034
eng_comprehension_pruned,man,2.393166718634163,-3.7584414403833315
eng_comprehension_pruned,me,1.7556926013226466,-2.420837237108071
eng_comprehension_pruned,meat,2.16886186667044,-3.239526444410251
eng_comprehension_pruned,medicine,1.5454243307746662,-1.5860888466484322
eng_comprehension_pruned,meow,0.482684866588794,-0.7379154192100513
eng_comprehension_pruned,milk,0.6815703373136712,-0.047902492961994864
eng_comprehension_pruned,mine,1.3455295030537968,-2.0984444334350303
eng_comprehension_pruned,mommy*,-0.4569761974299883,-0.8868905891609046
eng_comprehension_pruned,money,2.0248992807567774,-3.2084066435467147
eng_comprehension_pruned,monkey,1.8191153583753417,-1.9812648894715397
eng_comprehension_pruned,moo,0.706092236957241,-1.4438372937396229
eng_comprehension_pruned,moon,1.4186752754137648,-2.3204329463194613
eng_comprehension_pruned,more,0.9686777914769458,-0.6007839467816793
eng_comprehension_pruned,morning,1.9408655036142786,-3.33004053581331
eng_comprehension_pruned,motorcycle,1.8285361479673727,-3.058116527421858
eng_comprehension_pruned,mouse,2.133362950691363,-2.7916877618732996
eng_comprehension_pruned,mouth,1.5768734826402857,-0.0325793123011629
eng_comprehension_pruned,my,1.9555127221930362,-3.272178195916841
eng_comprehension_pruned,nap,1.6244847538799505,0.10983015928499656
eng_comprehension_pruned,naughty,1.2681503643294039,-2.9556118904884245
eng_comprehension_pruned,necklace,2.0073543813589247,-2.866616188954639
eng_comprehension_pruned,nice,1.3793619253467997,-1.692658175899123
eng_comprehension_pruned,night,1.856486780319559,-2.5106718700174353
eng_comprehension_pruned,night night,0.35493814919172734,0.07325660244431137
eng_comprehension_pruned,no,-0.2821476001262791,0.1349153395794993
eng_comprehension_pruned,none,1.9097244641237756,-3.392886060677645
eng_comprehension_pruned,noodles,2.0213682087967797,-2.394609452020835
eng_comprehension_pruned,nose,0.75679231634831,-0.0191880110251609
eng_comprehension_pruned,not,2.2450618892866325,-3.6954911454960997
eng_comprehension_pruned,now,2.206825242120935,-3.2679867688487594
eng_comprehension_pruned,off,1.8777033843138842,-1.1058469688334225
eng_comprehension_pruned,old,2.3879016680679217,-5.91850198081207
eng_comprehension_pruned,on,2.1759089667209106,-1.3729585821776318
eng_comprehension_pruned,open,2.1470645768564287,-0.5769098091321186
eng_comprehension_pruned,orange (food),2.2620336208312475,-2.708370736320378
eng_comprehension_pruned,other,2.076042335555118,-3.884614982592702
eng_comprehension_pruned,ouch,0.6595245158364833,-0.9458804373972827
eng_comprehension_pruned,out,1.7796791796537939,-1.3792935533471407
eng_comprehension_pruned,outside,1.069959345185502,0.3334262999865965
eng_comprehension_pruned,oven,2.4490750441126976,-2.8988897074218998
eng_comprehension_pruned,owie/boo boo,0.970258910417192,-1.5866349237216728
eng_comprehension_pruned,owl,1.8846703528817055,-3.032767179840384
eng_comprehension_pruned,pajamas,2.442048725180302,-1.0646841417251687
eng_comprehension_pruned,pants,2.809412701818706,-1.9058755474616489
eng_comprehension_pruned,paper,2.5167408593657767,-2.1602390999313736
eng_comprehension_pruned,park,1.7823992771737074,-2.045139490935508
eng_comprehension_pruned,party,1.9917334682377814,-4.331774547187699
eng_comprehension_pruned,pattycake,0.5826842104655018,0.45007801900528227
eng_comprehension_pruned,peas,1.8946749195608918,-2.212085153364668
eng_comprehension_pruned,peekaboo,0.14528472424419828,0.8912351441164194
eng_comprehension_pruned,pen,1.923511428253775,-1.9521338100827585
eng_comprehension_pruned,penguin,1.9457889007270326,-3.6518459574156257
eng_comprehension_pruned,penny,2.0404814821685084,-3.9547130850795518
eng_comprehension_pruned,people,2.4204902101428702,-3.4903459904441143
eng_comprehension_pruned,person,2.169122957172648,-4.262962370223473
eng_comprehension_pruned,picture,2.7891803585710804,-2.1610785767749765
eng_comprehension_pruned,pig,1.6940364240042987,-1.2837495664001914
eng_comprehension_pruned,pillow,2.149109265713209,-1.5188816430588925
eng_comprehension_pruned,pizza,2.090143342022805,-2.6192038380319778
eng_comprehension_pruned,plant,2.3352099917716154,-2.3429638151886154
eng_comprehension_pruned,plate,3.2009702758345786,-2.883259833304335
eng_comprehension_pruned,play,2.6185333222084477,-1.279516069117532
eng_comprehension_pruned,play pen,1.0566367485984145,-2.1388232639332805
eng_comprehension_pruned,please,1.4362563647501956,-1.7318146081072348
eng_comprehension_pruned,pony,2.1816872126830376,-3.5000403841570806
eng_comprehension_pruned,pool,1.211312239011848,-1.759755027382012
eng_comprehension_pruned,potty,1.9483405653421462,-2.3526976689119596
eng_comprehension_pruned,pretty,1.3653333227876487,-1.9469068642978888
eng_comprehension_pruned,pull,2.2961330872588235,-2.4423926906152937
eng_comprehension_pruned,puppy,1.088638346817135,-0.8140675197071772
eng_comprehension_pruned,purse,2.088591170878183,-1.9015023233283044
eng_comprehension_pruned,push,2.006259970703851,-1.5452595879125623
eng_comprehension_pruned,quack quack,0.7869053354543974,-1.0990559453979925
eng_comprehension_pruned,radio,2.276163632392422,-2.811080324092872
eng_comprehension_pruned,rain,2.3881817851711706,-2.9461249597737758
eng_comprehension_pruned,raisin,1.692822637696573,-2.331734199826033
eng_comprehension_pruned,read,1.9114074600435094,-0.7249192795528325
eng_comprehension_pruned,red,1.9504971091107282,-4.361068819798872
eng_comprehension_pruned,refrigerator,2.7868204939209456,-1.481104244497518
eng_comprehension_pruned,ride,2.8631080809137517,-1.7990176290036957
eng_comprehension_pruned,rock,2.0553714387559734,-2.462454834318612
eng_comprehension_pruned,rocking chair,1.8524506749532252,-2.0500386601994105
eng_comprehension_pruned,run,2.8053785737986257,-2.6021711040921582
eng_comprehension_pruned,same,2.4421598725843574,-5.344407408660086
eng_comprehension_pruned,say,1.8488921810157974,-1.5325320208139417
eng_comprehension_pruned,scared,2.4668429669199674,-4.604879986942258
eng_comprehension_pruned,school,1.2812289830889914,-2.696802886685445
eng_comprehension_pruned,scissors,2.4112812671649424,-3.994677979978858
eng_comprehension_pruned,see,1.8593082038880921,-1.170527845589655
eng_comprehension_pruned,sheep,2.038979329584974,-2.42521290008676
eng_comprehension_pruned,shh/shush/hush,0.7146879003529281,-0.6779863016835481
eng_comprehension_pruned,shirt,2.4898805817461467,-1.4355056377600035
eng_comprehension_pruned,shoe,0.6514826645750624,-0.006844562715509339
eng_comprehension_pruned,shorts,2.6518025166837247,-3.355066939745644
eng_comprehension_pruned,shovel,2.031968644236289,-3.276637121764064
eng_comprehension_pruned,show,2.5388463267794728,-1.584735292318688
eng_comprehension_pruned,sick,2.346866675943218,-4.207445737652365
eng_comprehension_pruned,sing,1.7894608087820931,-1.3048378778686662
eng_comprehension_pruned,sink,3.0170289726067048,-3.5746141502473323
eng_comprehension_pruned,sister,0.1499648050492344,-1.636690604246809
eng_comprehension_pruned,sky,2.2645424152532074,-2.850980361901043
eng_comprehension_pruned,sleep,2.2840957220919145,-0.7651021331515615
eng_comprehension_pruned,sleepy,1.903098404203206,-0.8297194086749389
eng_comprehension_pruned,slide (object),1.9679608140781741,-1.5414554474370887
eng_comprehension_pruned,smile,1.697345868807184,-1.2957412784917213
eng_comprehension_pruned,snow,1.6289241075017389,-3.724992436066189
eng_comprehension_pruned,soap,2.732001832287702,-2.5175399491283272
eng_comprehension_pruned,sock,1.129363078022911,-0.2100931904542439
eng_comprehension_pruned,soft,2.3251227631994604,-2.409584863730126
eng_comprehension_pruned,some,2.2540542406990225,-3.0308433610818466
eng_comprehension_pruned,spaghetti,2.120492889142575,-2.5104243585365738
eng_comprehension_pruned,splash,1.837121990904111,-0.641159891311618
eng_comprehension_pruned,spoon,1.6777053589786204,-0.46815579270397834
eng_comprehension_pruned,squirrel,1.8382599584664345,-3.0615130808756383
eng_comprehension_pruned,stairs,1.9185563724831267,-1.0324381753809388
eng_comprehension_pruned,star,2.1705235847795876,-3.4561468316444866
eng_comprehension_pruned,stop,1.4058918124260553,-0.30340245260955195
eng_comprehension_pruned,store,2.7665260755414685,-2.3707651561822716
eng_comprehension_pruned,stove,2.598774124487909,-3.405672023994192
eng_comprehension_pruned,stroller,1.8416348766207034,0.08311195538288733
eng_comprehension_pruned,sun,2.7898205816078985,-3.355126100358454
eng_comprehension_pruned,swim,1.3859887908325836,-2.2827940674381186
eng_comprehension_pruned,swing (action),1.6806822772770162,-1.1496892829998488
eng_comprehension_pruned,swing (object),1.3526837501227142,-0.7534256818468641
eng_comprehension_pruned,table,3.2510376084701273,-1.9430397486876014
eng_comprehension_pruned,take,2.879035581082637,-2.837210799858097
eng_comprehension_pruned,teacher,1.3160185303485932,-3.802711851649176
eng_comprehension_pruned,teddybear,1.2166834798180326,-0.4648382616618172
eng_comprehension_pruned,telephone,1.4146850396233193,0.36632416494744396
eng_comprehension_pruned,thank you,0.8627348940843972,-0.8149897204691882
eng_comprehension_pruned,that,1.4915830934448884,-2.585703621463279
eng_comprehension_pruned,there,1.7650910635809927,-1.8499092777294932
eng_comprehension_pruned,thirsty,2.0300238573930582,-1.2120771008671118
eng_comprehension_pruned,this,1.9162717083424579,-2.9559817971661912
eng_comprehension_pruned,throw,1.7625060364864396,-0.07563926641195065
eng_comprehension_pruned,tickle,1.4981100947119532,-0.6984821735560202
eng_comprehension_pruned,tiger,1.9131403767346349,-2.731781194972811
eng_comprehension_pruned,tired,2.1254169314299314,-1.3175198849123322
eng_comprehension_pruned,toast,1.7283812513153234,-2.0223058058692835
eng_comprehension_pruned,today,2.3823535002593,-5.383484863345095
eng_comprehension_pruned,toe,1.542482919952234,-0.9153266522206092
eng_comprehension_pruned,tomorrow,2.0654254270347954,-5.366614313359157
eng_comprehension_pruned,tongue,1.8073600918400097,-1.4096111893682406
eng_comprehension_pruned,tonight,1.8242042461555814,-4.69173854130614
eng_comprehension_pruned,tooth,1.8357413359627182,-1.177900990438182
eng_comprehension_pruned,toothbrush,1.6531732335849554,-0.3189859880168881
eng_comprehension_pruned,touch,2.6408419284285403,-1.627768656419468
eng_comprehension_pruned,towel,3.270947890254765,-2.52948267362318
eng_comprehension_pruned,toy (object),1.4731330545977641,-0.14526404331030224
eng_comprehension_pruned,train,1.8291961022018448,-1.7797873985001602
eng_comprehension_pruned,trash,2.189868142989065,-1.825053297390579
eng_comprehension_pruned,tree,1.9599575816871617,-1.7083206708248406
eng_comprehension_pruned,truck,1.1387891377080603,-1.056257415147078
eng_comprehension_pruned,tummy,1.698481118226352,-0.42313053352288427
eng_comprehension_pruned,turkey,2.5080281439442484,-4.410521176690008
eng_comprehension_pruned,turtle,2.0319082597218103,-3.0676020600469793
eng_comprehension_pruned,TV,1.9622014893803779,-0.2778189423923402
eng_comprehension_pruned,uh oh,0.1918673167239622,-1.1272589075005106
eng_comprehension_pruned,uncle,1.2501178913906323,-2.2733976125293247
eng_comprehension_pruned,under,2.66943071922723,-2.514407921754191
eng_comprehension_pruned,up,1.0465351959456306,-0.85442223778002
eng_comprehension_pruned,vacuum,2.000501883291252,-1.1984573129767335
eng_comprehension_pruned,vroom,0.6726378220793047,-1.8487986545807598
eng_comprehension_pruned,wait,2.0381902352152816,-1.3912849684643422
eng_comprehension_pruned,walk,1.989650773871187,-0.41403918722736033
eng_comprehension_pruned,wanna/want to,1.979676121716728,-1.444477349587698
eng_comprehension_pruned,wash,2.7280838593567522,-1.3340453932725993
eng_comprehension_pruned,watch (action),2.4173379007905584,-2.375222182104635
eng_comprehension_pruned,watch (object),2.1987189955983513,-2.3244691300542084
eng_comprehension_pruned,water (beverage),1.1497255078281547,-0.5596228684455866
eng_comprehension_pruned,water (not beverage),1.724251937012356,-0.7928075892834058
eng_comprehension_pruned,wet,2.2999998851074475,-1.8346812695227184
eng_comprehension_pruned,what,1.7203128921153992,-1.890894813415726
eng_comprehension_pruned,when,2.1908774406295075,-5.545691848829204
eng_comprehension_pruned,where,1.380359295635576,-0.6416026130722973
eng_comprehension_pruned,who,1.8408054977608777,-2.109589005861601
eng_comprehension_pruned,why,1.9988489707288482,-4.8594034732527955
eng_comprehension_pruned,window,2.6850339807259873,-1.5147393752383715
eng_comprehension_pruned,wipe,2.302351582390715,-1.6657396478793354
eng_comprehension_pruned,woof woof,0.3824130240439158,-1.0412320001288744
eng_comprehension_pruned,work (place),2.0625214147850954,-2.9118042298916107
eng_comprehension_pruned,write,2.0447179125782187,-3.2618886561110494
eng_comprehension_pruned,yes,0.8176448225005014,-0.17606232723879328
eng_comprehension_pruned,you,2.0199484154830727,-1.8534632428828999
eng_comprehension_pruned,your,2.123176944291816,-2.5532215760901757
eng_comprehension_pruned,yucky,1.0081775532889004,-0.763474295125008
eng_comprehension_pruned,yum yum,0.34924037417375187,-1.127425837875566
eng_comprehension_pruned,zipper,2.1501004544609756,-2.8215059915412017
eng_production_pruned,a,2.2494808963143855,-2.3309314863414032
eng_production_pruned,a lot,3.2801674573105224,-4.417342513942884
eng_production_pruned,about,3.1281945650099705,-6.165747249144818
eng_production_pruned,above,2.769745904269918,-5.343715055298188
eng_production_pruned,after,3.876242623081901,-5.371182496028062
eng_production_pruned,airplane,2.9670220187658485,0.4786380571678102
eng_production_pruned,all,2.403242653254832,-2.2326333028628875
eng_production_pruned,all gone,2.142228793970155,0.7628680254550714
eng_production_pruned,alligator,3.219738922376356,-2.4112494634597677
eng_production_pruned,am,3.032828642031018,-4.1627556608452325
eng_production_pruned,an,2.7158406553429235,-5.88787390885232
eng_production_pruned,and,3.25166912265031,-3.4773108753263493
eng_production_pruned,animal,3.058970510027988,-1.7471830936026327
eng_production_pruned,ankle,2.7176398525375776,-3.8963421855202713
eng_production_pruned,another,2.9649181554757145,-3.6019568539319486
eng_production_pruned,ant,2.5327620288018706,-1.632156425227337
eng_production_pruned,any,3.5220088088484176,-5.17460045954364
eng_production_pruned,apple,3.2185460572919125,1.5498750968549697
eng_production_pruned,applesauce,2.5885264133265897,-1.8737882963344052
eng_production_pruned,are,3.2888563905899324,-4.835595143078195
eng_production_pruned,arm,4.383846745489249,-0.7319501983660845
eng_production_pruned,around,3.023836386088016,-4.393800808994736
eng_production_pruned,asleep,3.291986682143565,-2.117417904002488
eng_production_pruned,at,2.7780443678480875,-3.507584612336258
eng_production_pruned,aunt,2.2111857623119255,-1.7524263697710474
eng_production_pruned,awake,3.8000067355323455,-3.2575901754505434
eng_production_pruned,away,2.9769278334072458,-3.0534937136057545
eng_production_pruned,baa baa,1.1740917853279216,0.9037727753787208
eng_production_pruned,baby,2.4346908502720246,2.333374787154408
eng_production_pruned,babysitter,2.4073973119340293,-4.3083453469383874
eng_production_pruned,babysitter's name,1.2940833626419497,-0.8369684512872405
eng_production_pruned,back,2.6840815039920947,-2.3099231582881083
eng_production_pruned,backyard,2.8189028113830354,-2.8359832988180944
eng_production_pruned,bad,2.1534107915877643,-1.4805373484402422
eng_production_pruned,ball,3.0800093677796556,4.472978557305584
eng_production_pruned,balloon,2.5618781612609784,1.7778039592314352
eng_production_pruned,banana,2.2615886038815236,1.8886472014636857
eng_production_pruned,basement,1.7323709617573058,-3.569641153535916
eng_production_pruned,basket,3.6681411001904323,-2.654334289732015
eng_production_pruned,bat,2.07986856966245,-1.7141660084983
eng_production_pruned,bath,2.80355892653153,1.4548604066963309
eng_production_pruned,bathroom,4.307167552044615,-1.9168764973087187
eng_production_pruned,bathtub,2.7897075022832536,-0.4542654196198151
eng_production_pruned,be,2.5621581354120546,-4.100690845218219
eng_production_pruned,beach,2.340307992219263,-2.2534635176962796
eng_production_pruned,beads,1.8514212382341673,-2.4156683430309407
eng_production_pruned,beans,2.4568797402971234,-1.4695368329549066
eng_production_pruned,bear,2.4824619460377395,0.8153833235932447
eng_production_pruned,because,2.6293774519866826,-4.295880094386047
eng_production_pruned,bed,4.338241173421274,0.14237671097978818
eng_production_pruned,bedroom,4.137137426300348,-3.025425390275531
eng_production_pruned,bee,2.5319974277534327,-0.08380349102335745
eng_production_pruned,before,3.841613922406348,-6.693407083062459
eng_production_pruned,behind,3.6957875291913305,-4.911898169921131
eng_production_pruned,belly button,2.6752597544169188,0.22434818333614392
eng_production_pruned,belt,2.6153151490379702,-2.2192279096036738
eng_production_pruned,bench,3.5851496246020025,-5.4351783368727915
eng_production_pruned,beside,2.7834654104769068,-5.563589115849546
eng_production_pruned,better,3.429380734939043,-3.4838146531230403
eng_production_pruned,bib,2.1901713695652183,-0.9160487838348965
eng_production_pruned,bicycle,3.0162083070962233,-0.35938275972141065
eng_production_pruned,big,3.835278667224861,-0.9904837274718568
eng_production_pruned,bird,2.505219109128738,1.7841654027995058
eng_production_pruned,bite,2.820361615058386,-0.5383371255880398
eng_production_pruned,black,2.970403398226801,-2.5505880507651915
eng_production_pruned,blanket,3.2610547109740318,0.28640990284863066
eng_production_pruned,block,2.6078258522595172,-0.15932314585230067
eng_production_pruned,blow,3.1739608652794904,-1.591890498963246
eng_production_pruned,blue,2.662170417318334,-0.9437040224587672
eng_production_pruned,boat,2.8952233238546294,0.18868763167109048
eng_production_pruned,book,2.8834382573046287,2.5536696022033025
eng_production_pruned,boots,2.5754026288504837,-0.7291067938148709
eng_production_pruned,bottle,1.6304528218358485,0.8055646909091371
eng_production_pruned,bowl,3.2350933007080362,-0.8792485672580443
eng_production_pruned,box,3.2957884756478255,-0.7085519330482535
eng_production_pruned,boy,2.9480406222891076,-1.1554424110202697
eng_production_pruned,bread,3.330855313274363,-0.35050202739140945
eng_production_pruned,break,3.978509289846005,-2.6055926362968598
eng_production_pruned,breakfast,3.525740612761334,-1.8915227207539802
