## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_10_25_68-eye_data.idf
## Date:	25.10.2013 19:02:44
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	28391                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_10_25_68                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4790932409	SMP	1	0.00	0.00	0.00	0.00	-1	
4790982408	SMP	1	0.00	0.00	0.00	0.00	-1	
4791032446	SMP	1	0.00	0.00	0.00	0.00	-1	
4791082551	SMP	1	0.00	0.00	0.00	0.00	-1	
4791132565	SMP	1	0.00	0.00	0.00	0.00	-1	
4791182589	SMP	1	0.00	0.00	0.00	0.00	-1	
4791232486	SMP	1	0.00	0.00	0.00	0.00	-1	
4791282652	SMP	1	0.00	0.00	0.00	0.00	-1	
4791332682	SMP	1	0.00	0.00	0.00	0.00	-1	
4791382679	SMP	1	0.00	0.00	0.00	0.00	-1	
4791432825	SMP	1	0.00	0.00	0.00	0.00	-1	
4791482649	SMP	1	0.00	0.00	0.00	0.00	-1	
4791532675	SMP	1	0.00	0.00	0.00	0.00	-1	
4791582780	SMP	1	0.00	0.00	0.00	0.00	-1	
4791632835	SMP	1	0.00	0.00	0.00	0.00	-1	
4791682831	SMP	1	0.00	0.00	0.00	0.00	-1	
4791732831	SMP	1	0.00	0.00	0.00	0.00	-1	
4791783030	SMP	1	0.00	0.00	0.00	0.00	-1	
4791832881	SMP	1	0.00	0.00	0.00	0.00	-1	
4791882905	SMP	1	0.00	0.00	0.00	0.00	-1	
4791932928	SMP	1	0.00	0.00	0.00	0.00	-1	
4792349457	MSG	1	# Message: Elmos World The Sky Active.avi
4792383099	SMP	1	0.00	0.00	0.00	0.00	-1	
4792433189	SMP	1	0.00	0.00	0.00	0.00	-1	
4792483695	SMP	1	0.00	0.00	0.00	0.00	-1	
4792533177	SMP	1	0.00	0.00	0.00	0.00	-1	
4792583267	SMP	1	0.00	0.00	0.00	0.00	-1	
4792633326	SMP	1	0.00	0.00	0.00	0.00	-1	
4792683239	SMP	1	0.00	0.00	0.00	0.00	-1	
4792733486	SMP	1	0.00	0.00	0.00	0.00	-1	
4792783337	SMP	1	0.00	0.00	0.00	0.00	-1	
4792833371	SMP	1	0.00	0.00	0.00	0.00	-1	
4792883928	SMP	1	0.00	0.00	0.00	0.00	-1	
4792933420	SMP	1	0.00	0.00	0.00	0.00	-1	
4792983355	SMP	1	0.00	0.00	0.00	0.00	-1	
4793033504	SMP	1	0.00	0.00	0.00	0.00	-1	
4793083533	SMP	1	0.00	0.00	0.00	0.00	-1	
4793133662	SMP	1	0.00	0.00	0.00	0.00	-1	
4793183505	SMP	1	0.00	0.00	0.00	0.00	-1	
4793233536	SMP	1	0.00	0.00	0.00	0.00	-1	
4793283727	SMP	1	0.00	0.00	0.00	0.00	-1	
4793333631	SMP	1	0.00	0.00	0.00	0.00	-1	
4793383719	SMP	1	0.00	0.00	0.00	0.00	-1	
4793433619	SMP	1	0.00	0.00	0.00	0.00	-1	
4793484436	SMP	1	0.00	0.00	0.00	0.00	-1	
4793534009	SMP	1	0.00	0.00	0.00	0.00	-1	
4793584313	SMP	1	0.00	0.00	0.00	0.00	-1	
4793633771	SMP	1	0.00	0.00	0.00	0.00	-1	
4793684239	SMP	1	0.00	0.00	0.00	0.00	-1	
4793733812	SMP	1	0.00	0.00	0.00	0.00	-1	
4793783955	SMP	1	0.00	0.00	0.00	0.00	-1	
4793833897	SMP	1	0.00	0.00	0.00	0.00	-1	
4793883863	SMP	1	0.00	0.00	0.00	0.00	-1	
4793934104	SMP	1	0.00	0.00	0.00	0.00	-1	
4793984468	SMP	1	0.00	0.00	0.00	0.00	-1	
4794033891	SMP	1	0.00	0.00	0.00	0.00	-1	
4794084565	SMP	1	0.00	0.00	0.00	0.00	-1	
4794134021	SMP	1	0.00	0.00	0.00	0.00	-1	
4794184244	SMP	1	0.00	0.00	0.00	0.00	-1	
4794234027	SMP	1	0.00	0.00	0.00	0.00	-1	
4794284278	SMP	1	0.00	0.00	0.00	0.00	-1	
4794334266	SMP	1	0.00	0.00	0.00	0.00	-1	
4794384069	SMP	1	0.00	0.00	0.00	0.00	-1	
4794434154	SMP	1	0.00	0.00	0.00	0.00	-1	
4794484483	SMP	1	0.00	0.00	0.00	0.00	-1	
4794534155	SMP	1	0.00	0.00	0.00	0.00	-1	
4794584384	SMP	1	0.00	0.00	0.00	0.00	-1	
4794634238	SMP	1	0.00	0.00	0.00	0.00	-1	
4794685653	SMP	1	0.00	0.00	0.00	0.00	-1	
4794734439	SMP	1	0.00	0.00	0.00	0.00	-1	
4794784843	SMP	1	0.00	0.00	0.00	0.00	-1	
4794834399	SMP	1	0.00	0.00	0.00	0.00	-1	
4794884430	SMP	1	0.00	0.00	0.00	0.00	-1	
