## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_11_26_203-eye_data.idf
## Date:	26.11.2013 20:13:03
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	22515                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_11_26_203                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
2639617079	SMP	1	0.00	0.00	0.00	0.00	-1	
2639667152	SMP	1	0.00	0.00	0.00	0.00	-1	
2639717219	SMP	1	0.00	0.00	0.00	0.00	-1	
2639767155	SMP	1	0.00	0.00	0.00	0.00	-1	
2639817231	SMP	1	0.00	0.00	0.00	0.00	-1	
2639867337	SMP	1	0.00	0.00	0.00	0.00	-1	
2639917163	SMP	1	0.00	0.00	0.00	0.00	-1	
2639967439	SMP	1	0.00	0.00	0.00	0.00	-1	
2640017342	SMP	1	0.00	0.00	0.00	0.00	-1	
2640090139	SMP	1	590.04	692.42	590.04	692.42	-1	
2640098358	SMP	1	577.65	641.28	577.65	641.28	-1	
2640106723	SMP	1	587.23	610.78	587.23	610.78	-1	
2640114989	SMP	1	583.80	594.33	583.80	594.33	-1	
2640123363	SMP	1	582.58	589.39	582.58	589.39	-1	
2640131744	SMP	1	581.59	572.59	581.59	572.59	-1	
2640140039	SMP	1	581.22	599.14	581.22	599.14	-1	
2640148348	SMP	1	578.96	589.84	578.96	589.84	-1	
2640156671	SMP	1	581.25	594.73	581.25	594.73	-1	
2640165082	SMP	1	582.82	586.39	582.82	586.39	-1	
2640173336	SMP	1	581.31	589.74	581.31	589.74	-1	
2640181711	SMP	1	574.56	595.36	574.56	595.36	-1	
2640190047	SMP	1	591.17	588.30	591.17	588.30	-1	
2640198471	SMP	1	584.43	590.22	584.43	590.22	-1	
2640206703	SMP	1	578.00	596.96	578.00	596.96	-1	
2640215080	SMP	1	583.05	603.65	583.05	603.65	-1	
2640223413	SMP	1	587.69	595.52	587.69	595.52	-1	
2640231829	SMP	1	580.60	603.13	580.60	603.13	-1	
2640240071	SMP	1	577.38	598.69	577.38	598.69	-1	
2640248457	SMP	1	582.86	603.47	582.86	603.47	-1	
2640256828	SMP	1	587.32	614.67	587.32	614.67	-1	
2640265224	SMP	1	574.73	635.00	574.73	635.00	-1	
2640273457	SMP	1	582.69	606.96	582.69	606.96	-1	
2640281792	SMP	1	581.64	621.58	581.64	621.58	-1	
2640290222	SMP	1	578.87	637.67	578.87	637.67	-1	
2640298458	SMP	1	589.37	600.97	589.37	600.97	-1	
2640306814	SMP	1	589.09	611.17	589.09	611.17	-1	
2640315187	SMP	1	586.40	615.47	586.40	615.47	-1	
2640323577	SMP	1	584.73	625.97	584.73	625.97	-1	
2640331817	SMP	1	583.99	620.03	583.99	620.03	-1	
2640340158	SMP	1	586.20	630.56	586.20	630.56	-1	
2640348579	SMP	1	586.96	616.94	586.96	616.94	-1	
2640356955	SMP	1	589.15	625.56	589.15	625.56	-1	
2640365202	SMP	1	586.84	625.60	586.84	625.60	-1	
