## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_11_14_150-eye_data.idf
## Date:	14.11.2013 19:31:28
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7785                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	2013_11_14_150                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
1962452815	SMP	1	0.00	0.00	0.00	0.00	-1	
1962502847	SMP	1	0.00	0.00	0.00	0.00	-1	
1962552850	SMP	1	0.00	0.00	0.00	0.00	-1	
1962602826	SMP	1	0.00	0.00	0.00	0.00	-1	
1962652948	SMP	1	0.00	0.00	0.00	0.00	-1	
1962702991	SMP	1	0.00	0.00	0.00	0.00	-1	
1962752930	SMP	1	0.00	0.00	0.00	0.00	-1	
1962802937	SMP	1	0.00	0.00	0.00	0.00	-1	
1962853128	SMP	1	0.00	0.00	0.00	0.00	-1	
1962903107	SMP	1	0.00	0.00	0.00	0.00	-1	
1962953152	SMP	1	0.00	0.00	0.00	0.00	-1	
1963003101	SMP	1	0.00	0.00	0.00	0.00	-1	
1963053069	SMP	1	0.00	0.00	0.00	0.00	-1	
1963103096	SMP	1	0.00	0.00	0.00	0.00	-1	
1963153182	SMP	1	0.00	0.00	0.00	0.00	-1	
1963203190	SMP	1	0.00	0.00	0.00	0.00	-1	
1963253238	SMP	1	0.00	0.00	0.00	0.00	-1	
1963303227	SMP	1	0.00	0.00	0.00	0.00	-1	
1963353440	SMP	1	0.00	0.00	0.00	0.00	-1	
1963403298	SMP	1	0.00	0.00	0.00	0.00	-1	
1963453350	SMP	1	0.00	0.00	0.00	0.00	-1	
1963503315	SMP	1	0.00	0.00	0.00	0.00	-1	
1963553447	SMP	1	0.00	0.00	0.00	0.00	-1	
1963955161	MSG	1	# Message: Elmos World The Sky Active.avi
1964003646	SMP	1	0.00	0.00	0.00	0.00	-1	
1964053728	SMP	1	0.00	0.00	0.00	0.00	-1	
1964103583	SMP	1	0.00	0.00	0.00	0.00	-1	
1964153892	SMP	1	0.00	0.00	0.00	0.00	-1	
1964203674	SMP	1	0.00	0.00	0.00	0.00	-1	
1964253655	SMP	1	0.00	0.00	0.00	0.00	-1	
1964303724	SMP	1	0.00	0.00	0.00	0.00	-1	
1964353833	SMP	1	0.00	0.00	0.00	0.00	-1	
1964404021	SMP	1	0.00	0.00	0.00	0.00	-1	
1964454384	SMP	1	0.00	0.00	0.00	0.00	-1	
1964503834	SMP	1	0.00	0.00	0.00	0.00	-1	
1964553797	SMP	1	0.00	0.00	0.00	0.00	-1	
1964603912	SMP	1	0.00	0.00	0.00	0.00	-1	
1964653946	SMP	1	0.00	0.00	0.00	0.00	-1	
1964703995	SMP	1	0.00	0.00	0.00	0.00	-1	
1964754155	SMP	1	0.00	0.00	0.00	0.00	-1	
1964804128	SMP	1	0.00	0.00	0.00	0.00	-1	
1964854226	SMP	1	0.00	0.00	0.00	0.00	-1	
1964904039	SMP	1	0.00	0.00	0.00	0.00	-1	
1964954034	SMP	1	0.00	0.00	0.00	0.00	-1	
1965004133	SMP	1	0.00	0.00	0.00	0.00	-1	
1965054611	SMP	1	0.00	0.00	0.00	0.00	-1	
1965104088	SMP	1	0.00	0.00	0.00	0.00	-1	
1965154721	SMP	1	0.00	0.00	0.00	0.00	-1	
1965204350	SMP	1	0.00	0.00	0.00	0.00	-1	
1965254748	SMP	1	0.00	0.00	0.00	0.00	-1	
1965304157	SMP	1	0.00	0.00	0.00	0.00	-1	
1965354817	SMP	1	0.00	0.00	0.00	0.00	-1	
1965404326	SMP	1	0.00	0.00	0.00	0.00	-1	
1965454735	SMP	1	0.00	0.00	0.00	0.00	-1	
1965504501	SMP	1	0.00	0.00	0.00	0.00	-1	
1965554393	SMP	1	0.00	0.00	0.00	0.00	-1	
1965604334	SMP	1	0.00	0.00	0.00	0.00	-1	
1965654447	SMP	1	0.00	0.00	0.00	0.00	-1	
1965704439	SMP	1	0.00	0.00	0.00	0.00	-1	
1965754385	SMP	1	0.00	0.00	0.00	0.00	-1	
1965804489	SMP	1	0.00	0.00	0.00	0.00	-1	
1965854513	SMP	1	0.00	0.00	0.00	0.00	-1	
1965904620	SMP	1	0.00	0.00	0.00	0.00	-1	
1965954524	SMP	1	0.00	0.00	0.00	0.00	-1	
1966004570	SMP	1	0.00	0.00	0.00	0.00	-1	
1966054628	SMP	1	0.00	0.00	0.00	0.00	-1	
1966104655	SMP	1	0.00	0.00	0.00	0.00	-1	
1966154750	SMP	1	0.00	0.00	0.00	0.00	-1	
1966204696	SMP	1	0.00	0.00	0.00	0.00	-1	
1966254617	SMP	1	0.00	0.00	0.00	0.00	-1	
1966304738	SMP	1	0.00	0.00	0.00	0.00	-1	
1966355370	SMP	1	0.00	0.00	0.00	0.00	-1	
1966404804	SMP	1	0.00	0.00	0.00	0.00	-1	
1966455235	SMP	1	0.00	0.00	0.00	0.00	-1	
1966504760	SMP	1	0.00	0.00	0.00	0.00	-1	
1966555949	SMP	1	0.00	0.00	0.00	0.00	-1	
1966604826	SMP	1	0.00	0.00	0.00	0.00	-1	
1966655405	SMP	1	0.00	0.00	0.00	0.00	-1	
1966704861	SMP	1	0.00	0.00	0.00	0.00	-1	
1966755361	SMP	1	0.00	0.00	0.00	0.00	-1	
1966805068	SMP	1	0.00	0.00	0.00	0.00	-1	
1966855062	SMP	1	0.00	0.00	0.00	0.00	-1	
1966905038	SMP	1	0.00	0.00	0.00	0.00	-1	
1966955340	SMP	1	0.00	0.00	0.00	0.00	-1	
1967004996	SMP	1	0.00	0.00	0.00	0.00	-1	
1967055010	SMP	1	0.00	0.00	0.00	0.00	-1	
1967105149	SMP	1	0.00	0.00	0.00	0.00	-1	
1967155205	SMP	1	0.00	0.00	0.00	0.00	-1	
1967205154	SMP	1	0.00	0.00	0.00	0.00	-1	
1967255268	SMP	1	0.00	0.00	0.00	0.00	-1	
1967305224	SMP	1	0.00	0.00	0.00	0.00	-1	
1967355344	SMP	1	0.00	0.00	0.00	0.00	-1	
1967405231	SMP	1	0.00	0.00	0.00	0.00	-1	
1967455802	SMP	1	0.00	0.00	0.00	0.00	-1	
1967505255	SMP	1	0.00	0.00	0.00	0.00	-1	
1967555245	SMP	1	0.00	0.00	0.00	0.00	-1	
1967605410	SMP	1	0.00	0.00	0.00	0.00	-1	
1967655640	SMP	1	0.00	0.00	0.00	0.00	-1	
1967705385	SMP	1	0.00	0.00	0.00	0.00	-1	
1967755381	SMP	1	0.00	0.00	0.00	0.00	-1	
1967805364	SMP	1	0.00	0.00	0.00	0.00	-1	
1967855635	SMP	1	0.00	0.00	0.00	0.00	-1	
1967905526	SMP	1	0.00	0.00	0.00	0.00	-1	
1967955783	SMP	1	0.00	0.00	0.00	0.00	-1	
1968005515	SMP	1	0.00	0.00	0.00	0.00	-1	
1968055768	SMP	1	0.00	0.00	0.00	0.00	-1	
1968105616	SMP	1	0.00	0.00	0.00	0.00	-1	
1968155675	SMP	1	0.00	0.00	0.00	0.00	-1	
1968205601	SMP	1	0.00	0.00	0.00	0.00	-1	
1968255826	SMP	1	0.00	0.00	0.00	0.00	-1	
1968305676	SMP	1	0.00	0.00	0.00	0.00	-1	
1968356436	SMP	1	0.00	0.00	0.00	0.00	-1	
1968405964	SMP	1	0.00	0.00	0.00	0.00	-1	
1968455903	SMP	1	0.00	0.00	0.00	0.00	-1	
1968505732	SMP	1	0.00	0.00	0.00	0.00	-1	
1968555883	SMP	1	0.00	0.00	0.00	0.00	-1	
1968605855	SMP	1	0.00	0.00	0.00	0.00	-1	
1968657094	SMP	1	0.00	0.00	0.00	0.00	-1	
1968705807	SMP	1	0.00	0.00	0.00	0.00	-1	
1968756042	SMP	1	0.00	0.00	0.00	0.00	-1	
1968805876	SMP	1	0.00	0.00	0.00	0.00	-1	
1968856015	SMP	1	0.00	0.00	0.00	0.00	-1	
