## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_11_1_99-eye_data.idf
## Date:	01.11.2013 18:47:37
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	28328                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_11_1_99                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4821564847	SMP	1	665.91	584.53	665.91	584.53	-1	
4821573217	SMP	1	670.39	587.62	670.39	587.62	-1	
4821581593	SMP	1	662.55	590.06	662.55	590.06	-1	
4821589950	SMP	1	660.96	588.53	660.96	588.53	-1	
4821598178	SMP	1	656.12	585.20	656.12	585.20	-1	
4821606574	SMP	1	661.13	585.38	661.13	585.38	-1	
4821614918	SMP	1	665.83	587.84	665.83	587.84	-1	
4821623316	SMP	1	653.59	587.69	653.59	587.69	-1	
4821631543	SMP	1	673.39	587.82	673.39	587.82	-1	
4821639924	SMP	1	663.22	586.02	663.22	586.02	-1	
4821648306	SMP	1	670.07	586.40	670.07	586.40	-1	
4821656537	SMP	1	673.66	585.22	673.66	585.22	-1	
4821664957	SMP	1	667.53	586.28	667.53	586.28	-1	
4821673305	SMP	1	678.40	583.30	678.40	583.30	-1	
4821681667	SMP	1	667.08	588.82	667.08	588.82	-1	
4821689955	SMP	1	677.56	580.33	677.56	580.33	-1	
4821698319	SMP	1	674.91	588.26	674.91	588.26	-1	
4821706725	SMP	1	680.34	585.88	680.34	585.88	-1	
4821715042	SMP	1	683.66	591.00	683.66	591.00	-1	
4821723299	SMP	1	686.12	586.95	686.12	586.95	-1	
4821731674	SMP	1	681.12	588.28	681.12	588.28	-1	
4821740083	SMP	1	703.52	588.34	703.52	588.34	-1	
4821748456	SMP	1	972.33	594.76	972.33	594.76	-1	
4821756704	SMP	1	1032.02	711.97	1032.02	711.97	-1	
4821765072	SMP	1	1133.27	702.43	1133.27	702.43	-1	
4821773456	SMP	1	1240.86	677.63	1240.86	677.63	-1	
4821798463	SMP	1	1243.19	713.89	1243.19	713.89	-1	
4821806832	SMP	1	1253.90	714.25	1253.90	714.25	-1	
4821815071	SMP	1	1250.22	724.70	1250.22	724.70	-1	
4821823423	SMP	1	1365.44	666.68	1365.44	666.68	-1	
4821831793	SMP	1	1251.38	721.39	1251.38	721.39	-1	
4821840159	SMP	1	1289.26	691.84	1289.26	691.84	-1	
4821848407	SMP	1	1275.19	714.05	1275.19	714.05	-1	
4821856783	SMP	1	1304.41	697.59	1304.41	697.59	-1	
4821865144	SMP	1	1298.52	680.77	1298.52	680.77	-1	
4821873527	SMP	1	1297.38	703.20	1297.38	703.20	-1	
4821881789	SMP	1	1298.42	700.14	1298.42	700.14	-1	
4821890153	SMP	1	1312.07	703.54	1312.07	703.54	-1	
4821898527	SMP	1	1307.45	697.52	1307.45	697.52	-1	
4821906782	SMP	1	1308.83	690.05	1308.83	690.05	-1	
4821915157	SMP	1	1309.08	700.76	1309.08	700.76	-1	
4821923533	SMP	1	1306.71	694.20	1306.71	694.20	-1	
4821931900	SMP	1	1289.67	686.14	1289.67	686.14	-1	
4821940152	SMP	1	1305.18	690.17	1305.18	690.17	-1	
4821948536	SMP	1	1324.03	690.43	1324.03	690.43	-1	
4821956907	SMP	1	1302.36	690.34	1302.36	690.34	-1	
4821965271	SMP	1	1303.08	701.15	1303.08	701.15	-1	
4821973524	SMP	1	1311.87	694.75	1311.87	694.75	-1	
4821981912	SMP	1	1299.53	691.52	1299.53	691.52	-1	
4821990288	SMP	1	1301.66	696.59	1301.66	696.59	-1	
4821998644	SMP	1	1306.76	699.35	1306.76	699.35	-1	
4822006908	SMP	1	1309.43	696.41	1309.43	696.41	-1	
4822015269	SMP	1	1311.76	697.86	1311.76	697.86	-1	
4822023645	SMP	1	1310.27	698.77	1310.27	698.77	-1	
4822031972	SMP	1	1313.90	697.56	1313.90	697.56	-1	
4822040361	SMP	1	1316.03	703.73	1316.03	703.73	-1	
4822048697	SMP	1	1318.85	699.42	1318.85	699.42	-1	
4822057159	SMP	1	1319.40	695.51	1319.40	695.51	-1	
4822065361	SMP	1	1319.50	694.81	1319.50	694.81	-1	
4822073703	SMP	1	1322.95	693.73	1322.95	693.73	-1	
4822082072	SMP	1	1319.83	690.71	1319.83	690.71	-1	
4822090450	SMP	1	1320.96	692.44	1320.96	692.44	-1	
4822098656	SMP	1	1315.98	689.42	1315.98	689.42	-1	
4822107093	SMP	1	1319.52	692.05	1319.52	692.05	-1	
4822115450	SMP	1	1316.55	686.81	1316.55	686.81	-1	
4822123820	SMP	1	1318.46	689.50	1318.46	689.50	-1	
4822132050	SMP	1	1318.62	688.31	1318.62	688.31	-1	
4822140447	SMP	1	1316.03	687.01	1316.03	687.01	-1	
4822148827	SMP	1	1317.55	686.79	1317.55	686.79	-1	
4822157074	SMP	1	1325.68	684.69	1325.68	684.69	-1	
4822165399	SMP	1	1317.16	683.25	1317.16	683.25	-1	
4822173823	SMP	1	1319.79	685.66	1319.79	685.66	-1	
4822182197	SMP	1	1320.99	683.96	1320.99	683.96	-1	
4822190443	SMP	1	1319.27	684.23	1319.27	684.23	-1	
4822198810	SMP	1	1325.00	680.91	1325.00	680.91	-1	
4822207193	SMP	1	1322.59	680.48	1322.59	680.48	-1	
4822215562	SMP	1	1329.88	680.20	1329.88	680.20	-1	
4822223783	SMP	1	1338.96	679.72	1338.96	679.72	-1	
4822232200	SMP	1	1328.89	682.37	1328.89	682.37	-1	
4822240565	SMP	1	1205.28	774.00	1205.28	774.00	-1	
4822248944	SMP	1	1164.72	813.75	1164.72	813.75	-1	
4822257189	SMP	1	1134.60	824.25	1134.60	824.25	-1	
4822265565	SMP	1	1142.01	817.95	1142.01	817.95	-1	
4822273944	SMP	1	1143.63	816.50	1143.63	816.50	-1	
4822282313	SMP	1	1137.31	818.52	1137.31	818.52	-1	
4822290571	SMP	1	1130.23	823.68	1130.23	823.68	-1	
4822298934	SMP	1	1125.24	826.62	1125.24	826.62	-1	
4822307265	SMP	1	1125.95	821.34	1125.95	821.34	-1	
4822315556	SMP	1	1128.04	825.55	1128.04	825.55	-1	
4822323939	SMP	1	1125.19	825.26	1125.19	825.26	-1	
4822332291	SMP	1	1126.72	825.52	1126.72	825.52	-1	
4822340686	SMP	1	1124.90	824.06	1124.90	824.06	-1	
4822348920	SMP	1	1123.63	823.08	1123.63	823.08	-1	
4822357318	SMP	1	1121.69	822.59	1121.69	822.59	-1	
4822365682	SMP	1	1120.98	824.08	1120.98	824.08	-1	
4822374072	SMP	1	1123.15	822.77	1123.15	822.77	-1	
4822382314	SMP	1	1123.81	821.86	1123.81	821.86	-1	
4822390748	SMP	1	1125.84	820.61	1125.84	820.61	-1	
4822399084	SMP	1	1128.75	821.53	1128.75	821.53	-1	
4822407498	SMP	1	1129.25	819.20	1129.25	819.20	-1	
4822415705	SMP	1	1128.17	818.03	1128.17	818.03	-1	
4822424109	SMP	1	1133.03	819.13	1133.03	819.13	-1	
4822432475	SMP	1	1126.98	818.86	1126.98	818.86	-1	
4822440724	SMP	1	1130.22	817.53	1130.22	817.53	-1	
4822449071	SMP	1	1133.64	817.13	1133.64	817.13	-1	
4822457444	SMP	1	1134.84	816.75	1134.84	816.75	-1	
4822465827	SMP	1	1136.75	817.41	1136.75	817.41	-1	
4822474010	SMP	1	1138.16	817.71	1138.16	817.71	-1	
4822482467	SMP	1	1136.66	817.18	1136.66	817.18	-1	
4822490815	SMP	1	1138.70	814.88	1138.70	814.88	-1	
4822499192	SMP	1	1139.91	815.65	1139.91	815.65	-1	
4822507437	SMP	1	1139.72	815.55	1139.72	815.55	-1	
4822515802	SMP	1	1141.82	815.11	1141.82	815.11	-1	
4822524189	SMP	1	1137.28	815.07	1137.28	815.07	-1	
4822532564	SMP	1	1142.05	815.39	1142.05	815.39	-1	
4822540925	SMP	1	1141.97	815.65	1141.97	815.65	-1	
4822549185	SMP	1	1142.15	815.28	1142.15	815.28	-1	
4822557583	SMP	1	1141.28	815.39	1141.28	815.39	-1	
4822565837	SMP	1	1141.02	814.20	1141.02	814.20	-1	
4822574234	SMP	1	1140.88	816.32	1140.88	816.32	-1	
4822946308	MSG	1	# Message: Elmos World The Sky Active.avi
4822949577	SMP	1	960.52	875.16	960.52	875.16	-1	
4822958029	SMP	1	975.79	866.45	975.79	866.45	-1	
4822966322	SMP	1	975.21	865.13	975.21	865.13	-1	
4822974579	SMP	1	956.58	869.94	956.58	869.94	-1	
4822982994	SMP	1	968.62	861.46	968.62	861.46	-1	
4822991335	SMP	1	968.43	864.70	968.43	864.70	-1	
4822999646	SMP	1	969.52	860.43	969.52	860.43	-1	
4823007977	SMP	1	975.74	857.65	975.74	857.65	-1	
4823016338	SMP	1	974.45	857.62	974.45	857.62	-1	
4823024695	SMP	1	969.67	861.27	969.67	861.27	-1	
4823033106	SMP	1	972.67	858.81	972.67	858.81	-1	
4823041335	SMP	1	973.62	858.69	973.62	858.69	-1	
4823049721	SMP	1	976.60	858.34	976.60	858.34	-1	
4823058062	SMP	1	973.27	859.53	973.27	859.53	-1	
4823066456	SMP	1	975.21	859.07	975.21	859.07	-1	
4823074678	SMP	1	976.89	859.20	976.89	859.20	-1	
4823083149	SMP	1	977.24	858.41	977.24	858.41	-1	
4823091467	SMP	1	930.70	860.96	930.70	860.96	-1	
4823099893	SMP	1	768.72	935.70	768.72	935.70	-1	
4823108083	SMP	1	577.33	1019.63	577.33	1019.63	-1	
4823116396	SMP	1	428.47	1014.07	428.47	1014.07	-1	
4823124835	SMP	1	270.52	1022.56	270.52	1022.56	-1	
4823133092	SMP	1	70.18	1027.06	70.18	1027.06	-1	
4823141425	SMP	1	-114.47	993.51	-114.47	993.51	-1	
4823149843	SMP	1	4.16	0.00	4.16	0.00	-1	
4823158208	SMP	1	-110.60	1035.50	-110.60	1035.50	-1	
4823166462	SMP	1	-109.47	1036.02	-109.47	1036.02	-1	
4823174956	SMP	1	1.89	0.00	1.89	0.00	-1	
4823183205	SMP	1	1.24	0.00	1.24	0.00	-1	
4823191553	SMP	1	-112.97	1071.86	-112.97	1071.86	-1	
4823199833	SMP	1	0.88	0.00	0.88	0.00	-1	
4823208166	SMP	1	0.69	0.00	0.69	0.00	-1	
