## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_10_01_9-eye_data.idf
## Date:	01.10.2013 21:13:28
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27267                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_10_01_9                                                                                                                                                                                                                                                    
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
12396269727	SMP	1	638.60	674.65	638.60	674.65	-1	
12396278108	SMP	1	664.11	673.97	664.11	673.97	-1	
12396286528	SMP	1	821.16	628.69	821.16	628.69	-1	
12396294717	SMP	1	921.99	628.97	921.99	628.97	-1	
12396303087	SMP	1	991.85	657.79	991.85	657.79	-1	
12396311472	SMP	1	1030.23	668.80	1030.23	668.80	-1	
12396319836	SMP	1	1040.36	672.58	1040.36	672.58	-1	
12396328080	SMP	1	1044.46	671.39	1044.46	671.39	-1	
12396336462	SMP	1	1044.35	672.68	1044.35	672.68	-1	
12396344839	SMP	1	1053.94	663.52	1053.94	663.52	-1	
12396353088	SMP	1	1054.42	676.36	1054.42	676.36	-1	
12396361470	SMP	1	1051.90	681.25	1051.90	681.25	-1	
12396369838	SMP	1	1054.10	675.59	1054.10	675.59	-1	
12396378215	SMP	1	1051.22	678.38	1051.22	678.38	-1	
12396386491	SMP	1	1057.08	678.08	1057.08	678.08	-1	
12396394819	SMP	1	1051.66	677.99	1051.66	677.99	-1	
12396403284	SMP	1	1052.21	672.93	1052.21	672.93	-1	
12396411623	SMP	1	1056.85	676.28	1056.85	676.28	-1	
12396419888	SMP	1	1061.26	672.01	1061.26	672.01	-1	
12396428246	SMP	1	1054.30	672.96	1054.30	672.96	-1	
12396436593	SMP	1	1051.03	671.94	1051.03	671.94	-1	
12396444987	SMP	1	1050.12	673.10	1050.12	673.10	-1	
12396453224	SMP	1	1051.02	672.93	1051.02	672.93	-1	
12396461613	SMP	1	1046.52	668.96	1046.52	668.96	-1	
12396469986	SMP	1	1047.24	667.87	1047.24	667.87	-1	
12396478344	SMP	1	1048.75	667.88	1048.75	667.88	-1	
12396486616	SMP	1	1048.45	666.11	1048.45	666.11	-1	
12396494985	SMP	1	1051.22	642.97	1051.22	642.97	-1	
12396503358	SMP	1	1049.28	564.54	1049.28	564.54	-1	
12396511611	SMP	1	1051.98	567.87	1051.98	567.87	-1	
12396519945	SMP	1	1054.75	576.80	1054.75	576.80	-1	
12396528346	SMP	1	1056.15	576.45	1056.15	576.45	-1	
12396536694	SMP	1	1058.35	569.90	1058.35	569.90	-1	
12396544965	SMP	1	1058.89	574.44	1058.89	574.44	-1	
12396553326	SMP	1	1062.97	571.72	1062.97	571.72	-1	
12396561713	SMP	1	1066.45	572.76	1066.45	572.76	-1	
12396570062	SMP	1	1068.10	576.18	1068.10	576.18	-1	
12396578317	SMP	1	1074.47	572.25	1074.47	572.25	-1	
12396586684	SMP	1	1073.22	569.66	1073.22	569.66	-1	
12396595057	SMP	1	1072.32	567.89	1072.32	567.89	-1	
12396603440	SMP	1	1070.68	564.11	1070.68	564.11	-1	
12396611692	SMP	1	1071.49	565.88	1071.49	565.88	-1	
12396620068	SMP	1	1074.80	566.32	1074.80	566.32	-1	
12396628435	SMP	1	1076.20	571.04	1076.20	571.04	-1	
12396636684	SMP	1	1075.96	564.46	1075.96	564.46	-1	
12396645060	SMP	1	1076.11	561.24	1076.11	561.24	-1	
12396653437	SMP	1	1076.21	555.55	1076.21	555.55	-1	
12396661807	SMP	1	1075.11	557.12	1075.11	557.12	-1	
12396670073	SMP	1	1073.63	560.65	1073.63	560.65	-1	
12396678436	SMP	1	1073.46	557.89	1073.46	557.89	-1	
12396686820	SMP	1	1075.46	559.11	1075.46	559.11	-1	
12396695180	SMP	1	1076.98	570.80	1076.98	570.80	-1	
12396703440	SMP	1	1076.71	566.72	1076.71	566.72	-1	
12396711811	SMP	1	1077.51	563.17	1077.51	563.17	-1	
12396720183	SMP	1	1076.15	571.38	1076.15	571.38	-1	
12396728557	SMP	1	1076.05	563.96	1076.05	563.96	-1	
12396736896	SMP	1	1075.62	566.89	1075.62	566.89	-1	
12396745254	SMP	1	1072.37	563.35	1072.37	563.35	-1	
12396753627	SMP	1	1073.67	574.96	1073.67	574.96	-1	
12396762008	SMP	1	1073.01	570.67	1073.01	570.67	-1	
12396770231	SMP	1	1073.00	573.80	1073.00	573.80	-1	
12396778640	SMP	1	1072.78	568.54	1072.78	568.54	-1	
12396786998	SMP	1	1071.85	570.39	1071.85	570.39	-1	
12396795232	SMP	1	1071.55	568.42	1071.55	568.42	-1	
12396803612	SMP	1	1070.88	574.60	1070.88	574.60	-1	
12396811993	SMP	1	1072.08	577.31	1072.08	577.31	-1	
12396820331	SMP	1	1073.88	575.60	1073.88	575.60	-1	
12396828604	SMP	1	1087.28	986.31	1087.28	986.31	-1	
12396836944	SMP	1	957.48	990.55	957.48	990.55	-1	
12396845351	SMP	1	0.00	0.00	0.00	0.00	-1	
12396853733	SMP	1	0.00	0.00	0.00	0.00	-1	
12396861987	SMP	1	0.00	0.00	0.00	0.00	-1	
12396870359	SMP	1	0.00	0.00	0.00	0.00	-1	
12396878730	SMP	1	0.00	0.00	0.00	0.00	-1	
12396886932	SMP	1	0.00	0.00	0.00	0.00	-1	
12396895310	SMP	1	0.00	0.00	0.00	0.00	-1	
12396903700	SMP	1	0.00	0.00	0.00	0.00	-1	
12396912074	SMP	1	0.00	0.00	0.00	0.00	-1	
12396920325	SMP	1	0.00	0.00	0.00	0.00	-1	
12396928706	SMP	1	842.96	1301.29	842.96	1301.29	-1	
12396937067	SMP	1	694.67	1249.93	694.67	1249.93	-1	
12396945458	SMP	1	0.00	0.00	0.00	0.00	-1	
12396953729	SMP	1	1425.63	515.21	1425.63	515.21	-1	
12396962105	SMP	1	1144.54	949.46	1144.54	949.46	-1	
12396970421	SMP	1	1166.56	675.08	1166.56	675.08	-1	
12396978851	SMP	1	1116.52	584.74	1116.52	584.74	-1	
12396987102	SMP	1	1143.25	516.89	1143.25	516.89	-1	
12396995474	SMP	1	1135.47	515.87	1135.47	515.87	-1	
12397003851	SMP	1	1023.76	505.83	1023.76	505.83	-1	
12397012254	SMP	1	1245.27	541.48	1245.27	541.48	-1	
12397020474	SMP	1	1140.66	512.55	1140.66	512.55	-1	
12397028851	SMP	1	1140.37	516.00	1140.37	516.00	-1	
12397037206	SMP	1	1144.27	510.96	1144.27	510.96	-1	
12397045421	SMP	1	1141.32	534.94	1141.32	534.94	-1	
12397053845	SMP	1	1179.32	510.94	1179.32	510.94	-1	
12397062220	SMP	1	1257.54	496.78	1257.54	496.78	-1	
12397070596	SMP	1	1329.58	438.62	1329.58	438.62	-1	
12397078849	SMP	1	1328.45	403.19	1328.45	403.19	-1	
12397087220	SMP	1	1342.14	407.08	1342.14	407.08	-1	
12397095599	SMP	1	1341.73	391.38	1341.73	391.38	-1	
12397103931	SMP	1	1332.55	393.21	1332.55	393.21	-1	
12397112284	SMP	1	1352.10	347.51	1352.10	347.51	-1	
12397120609	SMP	1	1317.10	396.35	1317.10	396.35	-1	
12397129027	SMP	1	1338.01	401.23	1338.01	401.23	-1	
12397137360	SMP	1	1343.93	414.78	1343.93	414.78	-1	
12397145651	SMP	1	1346.34	435.75	1346.34	435.75	-1	
12397154001	SMP	1	1335.27	404.81	1335.27	404.81	-1	
12397162409	SMP	1	1339.60	400.70	1339.60	400.70	-1	
12397170552	SMP	1	1332.96	401.21	1332.96	401.21	-1	
12397179012	SMP	1	1332.98	433.96	1332.98	433.96	-1	
12397187356	SMP	1	1328.65	416.47	1328.65	416.47	-1	
12397195724	SMP	1	1324.65	457.69	1324.65	457.69	-1	
12397203983	SMP	1	1329.06	441.74	1329.06	441.74	-1	
12397212369	SMP	1	1331.41	434.48	1331.41	434.48	-1	
12397220716	SMP	1	1332.43	415.96	1332.43	415.96	-1	
12397229095	SMP	1	1328.77	414.69	1328.77	414.69	-1	
12397237322	SMP	1	1328.82	416.36	1328.82	416.36	-1	
12397245726	SMP	1	1327.43	430.66	1327.43	430.66	-1	
12397254047	SMP	1	1326.97	443.96	1326.97	443.96	-1	
12397262477	SMP	1	1329.47	411.28	1329.47	411.28	-1	
12397270718	SMP	1	1324.10	393.68	1324.10	393.68	-1	
12397279146	SMP	1	1329.65	394.30	1329.65	394.30	-1	
12397287496	SMP	1	1330.76	428.61	1330.76	428.61	-1	
12397295901	SMP	1	1334.27	433.58	1334.27	433.58	-1	
12397662118	MSG	1	# Message: Elmos World The Sky Active.avi
12397662849	SMP	1	1342.27	444.29	1342.27	444.29	-1	
12397671260	SMP	1	1338.17	448.24	1338.17	448.24	-1	
12397679510	SMP	1	1335.38	448.87	1335.38	448.87	-1	
12397687828	SMP	1	1334.25	447.01	1334.25	447.01	-1	
12397696278	SMP	1	1332.68	452.76	1332.68	452.76	-1	
12397704618	SMP	1	1323.68	458.28	1323.68	458.28	-1	
12397712843	SMP	1	1251.03	450.24	1251.03	450.24	-1	
12397721214	SMP	1	1157.51	436.16	1157.51	436.16	-1	
