## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_10_29_81-eye_data.idf
## Date:	29.10.2013 21:49:32
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	24972                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_10_29_81                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
14509493068	SMP	1	0.00	0.00	0.00	0.00	-1	
14509543120	SMP	1	0.00	0.00	0.00	0.00	-1	
14509593210	SMP	1	0.00	0.00	0.00	0.00	-1	
14509643156	SMP	1	0.00	0.00	0.00	0.00	-1	
14509693138	SMP	1	0.00	0.00	0.00	0.00	-1	
14509743176	SMP	1	0.00	0.00	0.00	0.00	-1	
14509793194	SMP	1	0.00	0.00	0.00	0.00	-1	
14509843287	SMP	1	0.00	0.00	0.00	0.00	-1	
14509893309	SMP	1	0.00	0.00	0.00	0.00	-1	
14509943307	SMP	1	0.00	0.00	0.00	0.00	-1	
14509993337	SMP	1	0.00	0.00	0.00	0.00	-1	
14510043342	SMP	1	0.00	0.00	0.00	0.00	-1	
14510093405	SMP	1	0.00	0.00	0.00	0.00	-1	
14510143356	SMP	1	0.00	0.00	0.00	0.00	-1	
14510193386	SMP	1	0.00	0.00	0.00	0.00	-1	
14510243357	SMP	1	0.00	0.00	0.00	0.00	-1	
14510293531	SMP	1	0.00	0.00	0.00	0.00	-1	
14510343507	SMP	1	0.00	0.00	0.00	0.00	-1	
14510393532	SMP	1	0.00	0.00	0.00	0.00	-1	
14510443509	SMP	1	0.00	0.00	0.00	0.00	-1	
14510493500	SMP	1	0.00	0.00	0.00	0.00	-1	
14510543657	SMP	1	0.00	0.00	0.00	0.00	-1	
14510593665	SMP	1	0.00	0.00	0.00	0.00	-1	
14510643659	SMP	1	0.00	0.00	0.00	0.00	-1	
14510693703	SMP	1	0.00	0.00	0.00	0.00	-1	
14510743863	SMP	1	0.00	0.00	0.00	0.00	-1	
14510793851	SMP	1	0.00	0.00	0.00	0.00	-1	
14510843764	SMP	1	0.00	0.00	0.00	0.00	-1	
14510893751	SMP	1	0.00	0.00	0.00	0.00	-1	
14510943897	SMP	1	0.00	0.00	0.00	0.00	-1	
14511326279	MSG	1	# Message: Elmos World The Sky Active.avi
14511344052	SMP	1	0.00	0.00	0.00	0.00	-1	
14511394100	SMP	1	0.00	0.00	0.00	0.00	-1	
14511444007	SMP	1	0.00	0.00	0.00	0.00	-1	
14511495223	SMP	1	0.00	0.00	0.00	0.00	-1	
14511544102	SMP	1	0.00	0.00	0.00	0.00	-1	
14511594503	SMP	1	0.00	0.00	0.00	0.00	-1	
14511644082	SMP	1	0.00	0.00	0.00	0.00	-1	
14511694721	SMP	1	0.00	0.00	0.00	0.00	-1	
14511744263	SMP	1	0.00	0.00	0.00	0.00	-1	
14511794942	SMP	1	0.00	0.00	0.00	0.00	-1	
14511844223	SMP	1	0.00	0.00	0.00	0.00	-1	
14511894371	SMP	1	0.00	0.00	0.00	0.00	-1	
14511944210	SMP	1	0.00	0.00	0.00	0.00	-1	
14511994357	SMP	1	0.00	0.00	0.00	0.00	-1	
14512044309	SMP	1	0.00	0.00	0.00	0.00	-1	
14512095511	SMP	1	0.00	0.00	0.00	0.00	-1	
14512144364	SMP	1	0.00	0.00	0.00	0.00	-1	
14512194450	SMP	1	0.00	0.00	0.00	0.00	-1	
14512244427	SMP	1	0.00	0.00	0.00	0.00	-1	
14512294705	SMP	1	0.00	0.00	0.00	0.00	-1	
14512344445	SMP	1	0.00	0.00	0.00	0.00	-1	
14512394457	SMP	1	0.00	0.00	0.00	0.00	-1	
14512444436	SMP	1	0.00	0.00	0.00	0.00	-1	
14512494593	SMP	1	0.00	0.00	0.00	0.00	-1	
14512544611	SMP	1	0.00	0.00	0.00	0.00	-1	
14512594638	SMP	1	0.00	0.00	0.00	0.00	-1	
14512644569	SMP	1	0.00	0.00	0.00	0.00	-1	
14512695129	SMP	1	0.00	0.00	0.00	0.00	-1	
14512744768	SMP	1	0.00	0.00	0.00	0.00	-1	
14512795392	SMP	1	0.00	0.00	0.00	0.00	-1	
14512844702	SMP	1	0.00	0.00	0.00	0.00	-1	
14512894754	SMP	1	0.00	0.00	0.00	0.00	-1	
14512944843	SMP	1	0.00	0.00	0.00	0.00	-1	
14512995055	SMP	1	0.00	0.00	0.00	0.00	-1	
14513044812	SMP	1	0.00	0.00	0.00	0.00	-1	
14513095297	SMP	1	0.00	0.00	0.00	0.00	-1	
14513144760	SMP	1	0.00	0.00	0.00	0.00	-1	
14513195533	SMP	1	0.00	0.00	0.00	0.00	-1	
14513244923	SMP	1	0.00	0.00	0.00	0.00	-1	
14513294931	SMP	1	0.00	0.00	0.00	0.00	-1	
14513345156	SMP	1	0.00	0.00	0.00	0.00	-1	
14513395039	SMP	1	0.00	0.00	0.00	0.00	-1	
14513444978	SMP	1	0.00	0.00	0.00	0.00	-1	
14513495149	SMP	1	0.00	0.00	0.00	0.00	-1	
14513545010	SMP	1	0.00	0.00	0.00	0.00	-1	
14513595049	SMP	1	0.00	0.00	0.00	0.00	-1	
14513645052	SMP	1	0.00	0.00	0.00	0.00	-1	
14513695718	SMP	1	0.00	0.00	0.00	0.00	-1	
14513745309	SMP	1	0.00	0.00	0.00	0.00	-1	
14513795219	SMP	1	0.00	0.00	0.00	0.00	-1	
14513845168	SMP	1	0.00	0.00	0.00	0.00	-1	
14513895172	SMP	1	0.00	0.00	0.00	0.00	-1	
14513945176	SMP	1	0.00	0.00	0.00	0.00	-1	
14513995415	SMP	1	0.00	0.00	0.00	0.00	-1	
14514045287	SMP	1	0.00	0.00	0.00	0.00	-1	
14514095388	SMP	1	0.00	0.00	0.00	0.00	-1	
14514145382	SMP	1	0.00	0.00	0.00	0.00	-1	
14514195500	SMP	1	0.00	0.00	0.00	0.00	-1	
14514245452	SMP	1	0.00	0.00	0.00	0.00	-1	
14514295965	SMP	1	0.00	0.00	0.00	0.00	-1	
14514345398	SMP	1	0.00	0.00	0.00	0.00	-1	
14514395838	SMP	1	0.00	0.00	0.00	0.00	-1	
14514445417	SMP	1	0.00	0.00	0.00	0.00	-1	
14514495530	SMP	1	0.00	0.00	0.00	0.00	-1	
14514545581	SMP	1	0.00	0.00	0.00	0.00	-1	
14514595648	SMP	1	0.00	0.00	0.00	0.00	-1	
14514645521	SMP	1	0.00	0.00	0.00	0.00	-1	
14514695572	SMP	1	0.00	0.00	0.00	0.00	-1	
14514745649	SMP	1	0.00	0.00	0.00	0.00	-1	
14514795636	SMP	1	0.00	0.00	0.00	0.00	-1	
14514845647	SMP	1	0.00	0.00	0.00	0.00	-1	
14514895622	SMP	1	0.00	0.00	0.00	0.00	-1	
14514945838	SMP	1	0.00	0.00	0.00	0.00	-1	
14514995877	SMP	1	0.00	0.00	0.00	0.00	-1	
14515046204	SMP	1	0.00	0.00	0.00	0.00	-1	
14515095814	SMP	1	0.00	0.00	0.00	0.00	-1	
14515145788	SMP	1	0.00	0.00	0.00	0.00	-1	
14515195877	SMP	1	0.00	0.00	0.00	0.00	-1	
14515245873	SMP	1	0.00	0.00	0.00	0.00	-1	
14515296029	SMP	1	0.00	0.00	0.00	0.00	-1	
14515346020	SMP	1	0.00	0.00	0.00	0.00	-1	
14515395957	SMP	1	0.00	0.00	0.00	0.00	-1	
14515445906	SMP	1	0.00	0.00	0.00	0.00	-1	
14515496079	SMP	1	0.00	0.00	0.00	0.00	-1	
14515546427	SMP	1	0.00	0.00	0.00	0.00	-1	
14515596056	SMP	1	0.00	0.00	0.00	0.00	-1	
14515646155	SMP	1	0.00	0.00	0.00	0.00	-1	
14515695998	SMP	1	0.00	0.00	0.00	0.00	-1	
14515746173	SMP	1	0.00	0.00	0.00	0.00	-1	
14515796124	SMP	1	0.00	0.00	0.00	0.00	-1	
14515846062	SMP	1	0.00	0.00	0.00	0.00	-1	
14515896228	SMP	1	0.00	0.00	0.00	0.00	-1	
14515946090	SMP	1	0.00	0.00	0.00	0.00	-1	
14515996310	SMP	1	0.00	0.00	0.00	0.00	-1	
14516046264	SMP	1	0.00	0.00	0.00	0.00	-1	
14516096329	SMP	1	0.00	0.00	0.00	0.00	-1	
14516146380	SMP	1	0.00	0.00	0.00	0.00	-1	
14516196361	SMP	1	0.00	0.00	0.00	0.00	-1	
14516246344	SMP	1	0.00	0.00	0.00	0.00	-1	
