## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_12_12_273-eye_data.idf
## Date:	12.12.2013 20:37:22
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	28771                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_12_12_273                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
6110995183	SMP	1	0.00	0.00	0.00	0.00	-1	
6111045148	SMP	1	0.00	0.00	0.00	0.00	-1	
6111095305	SMP	1	0.00	0.00	0.00	0.00	-1	
6111145323	SMP	1	0.00	0.00	0.00	0.00	-1	
6111195313	SMP	1	0.00	0.00	0.00	0.00	-1	
6111245369	SMP	1	0.00	0.00	0.00	0.00	-1	
6111295249	SMP	1	0.00	0.00	0.00	0.00	-1	
6111345439	SMP	1	0.00	0.00	0.00	0.00	-1	
6111395428	SMP	1	0.00	0.00	0.00	0.00	-1	
6111445425	SMP	1	0.00	0.00	0.00	0.00	-1	
6111495498	SMP	1	0.00	0.00	0.00	0.00	-1	
6111545433	SMP	1	0.00	0.00	0.00	0.00	-1	
6111595453	SMP	1	0.00	0.00	0.00	0.00	-1	
6111645589	SMP	1	0.00	0.00	0.00	0.00	-1	
6111695595	SMP	1	0.00	0.00	0.00	0.00	-1	
6111745607	SMP	1	0.00	0.00	0.00	0.00	-1	
6111795558	SMP	1	0.00	0.00	0.00	0.00	-1	
6111845786	SMP	1	0.00	0.00	0.00	0.00	-1	
6111895680	SMP	1	0.00	0.00	0.00	0.00	-1	
6111945718	SMP	1	0.00	0.00	0.00	0.00	-1	
6111995796	SMP	1	0.00	0.00	0.00	0.00	-1	
6112045683	SMP	1	0.00	0.00	0.00	0.00	-1	
6112095726	SMP	1	0.00	0.00	0.00	0.00	-1	
6112528388	MSG	1	# Message: Elmos World The Sky Active.avi
6112545879	SMP	1	0.00	0.00	0.00	0.00	-1	
6112596052	SMP	1	0.00	0.00	0.00	0.00	-1	
6112646271	SMP	1	0.00	0.00	0.00	0.00	-1	
6112696068	SMP	1	0.00	0.00	0.00	0.00	-1	
6112768913	SMP	1	0.00	0.00	0.00	0.00	-1	
6112777085	SMP	1	0.00	0.00	0.00	0.00	-1	
6112785422	SMP	1	0.00	0.00	0.00	0.00	-1	
6112810485	SMP	1	0.00	0.00	0.00	0.00	-1	
6112818822	SMP	1	0.00	0.00	0.00	0.00	-1	
6112827304	SMP	1	0.00	0.00	0.00	0.00	-1	
6112835436	SMP	1	0.00	0.00	0.00	0.00	-1	
6112843831	SMP	1	0.00	0.00	0.00	0.00	-1	
6112852242	SMP	1	0.00	0.00	0.00	0.00	-1	
6112861101	SMP	1	0.00	0.00	0.00	0.00	-1	
6112868818	SMP	1	0.00	0.00	0.00	0.00	-1	
6112877207	SMP	1	0.00	0.00	0.00	0.00	-1	
6112885563	SMP	1	0.00	0.00	0.00	0.00	-1	
6112893988	SMP	1	0.00	0.00	0.00	0.00	-1	
6112902233	SMP	1	0.00	0.00	0.00	0.00	-1	
6112910545	SMP	1	0.00	0.00	0.00	0.00	-1	
6112918979	SMP	1	0.00	0.00	0.00	0.00	-1	
6112927219	SMP	1	0.00	0.00	0.00	0.00	-1	
6112935603	SMP	1	0.00	0.00	0.00	0.00	-1	
6112943966	SMP	1	0.00	0.00	0.00	0.00	-1	
6112952322	SMP	1	0.00	0.00	0.00	0.00	-1	
6112960805	SMP	1	0.00	0.00	0.00	0.00	-1	
6112968936	SMP	1	0.00	0.00	0.00	0.00	-1	
6112977336	SMP	1	0.00	0.00	0.00	0.00	-1	
6112985726	SMP	1	0.00	0.00	0.00	0.00	-1	
6112993975	SMP	1	0.00	0.00	0.00	0.00	-1	
6113002362	SMP	1	0.00	0.00	0.00	0.00	-1	
6113010716	SMP	1	0.00	0.00	0.00	0.00	-1	
6113018899	SMP	1	0.00	0.00	0.00	0.00	-1	
6113027333	SMP	1	0.00	0.00	0.00	0.00	-1	
6113035704	SMP	1	0.00	0.00	0.00	0.00	-1	
6113044031	SMP	1	0.00	0.00	0.00	0.00	-1	
6113052300	SMP	1	0.00	0.00	0.00	0.00	-1	
6113060725	SMP	1	0.00	0.00	0.00	0.00	-1	
