## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\NORM\data\2013_11_21_185-eye_data.idf
## Date:	21.11.2013 22:16:01
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27341                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_11_21_185                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
10181165319	SMP	1	0.00	0.00	0.00	0.00	-1	
10181215373	SMP	1	0.00	0.00	0.00	0.00	-1	
10181265354	SMP	1	0.00	0.00	0.00	0.00	-1	
10181315494	SMP	1	0.00	0.00	0.00	0.00	-1	
10181365450	SMP	1	0.00	0.00	0.00	0.00	-1	
10181415486	SMP	1	0.00	0.00	0.00	0.00	-1	
10181465394	SMP	1	0.00	0.00	0.00	0.00	-1	
10181515564	SMP	1	0.00	0.00	0.00	0.00	-1	
10181565612	SMP	1	0.00	0.00	0.00	0.00	-1	
10181615540	SMP	1	0.00	0.00	0.00	0.00	-1	
10181665692	SMP	1	0.00	0.00	0.00	0.00	-1	
10181715542	SMP	1	0.00	0.00	0.00	0.00	-1	
10181765601	SMP	1	0.00	0.00	0.00	0.00	-1	
10181815791	SMP	1	0.00	0.00	0.00	0.00	-1	
10181865717	SMP	1	0.00	0.00	0.00	0.00	-1	
10181915777	SMP	1	0.00	0.00	0.00	0.00	-1	
10181965724	SMP	1	0.00	0.00	0.00	0.00	-1	
10182015868	SMP	1	0.00	0.00	0.00	0.00	-1	
10182065850	SMP	1	0.00	0.00	0.00	0.00	-1	
10182115852	SMP	1	0.00	0.00	0.00	0.00	-1	
10182165834	SMP	1	0.00	0.00	0.00	0.00	-1	
10182216038	SMP	1	0.00	0.00	0.00	0.00	-1	
10182640149	MSG	1	# Message: Elmos World The Sky Active.avi
10182666036	SMP	1	0.00	0.00	0.00	0.00	-1	
10182716092	SMP	1	0.00	0.00	0.00	0.00	-1	
10182766070	SMP	1	0.00	0.00	0.00	0.00	-1	
10182816290	SMP	1	0.00	0.00	0.00	0.00	-1	
10182866180	SMP	1	0.00	0.00	0.00	0.00	-1	
10182916147	SMP	1	0.00	0.00	0.00	0.00	-1	
10182966316	SMP	1	0.00	0.00	0.00	0.00	-1	
10183016229	SMP	1	0.00	0.00	0.00	0.00	-1	
10183066262	SMP	1	0.00	0.00	0.00	0.00	-1	
10183116233	SMP	1	0.00	0.00	0.00	0.00	-1	
10183166311	SMP	1	0.00	0.00	0.00	0.00	-1	
10183216297	SMP	1	0.00	0.00	0.00	0.00	-1	
10183266343	SMP	1	0.00	0.00	0.00	0.00	-1	
10183316352	SMP	1	0.00	0.00	0.00	0.00	-1	
10183366554	SMP	1	0.00	0.00	0.00	0.00	-1	
10183416439	SMP	1	0.00	0.00	0.00	0.00	-1	
10183466414	SMP	1	0.00	0.00	0.00	0.00	-1	
10183517132	SMP	1	0.00	0.00	0.00	0.00	-1	
10183566509	SMP	1	0.00	0.00	0.00	0.00	-1	
10183616497	SMP	1	0.00	0.00	0.00	0.00	-1	
10183666541	SMP	1	0.00	0.00	0.00	0.00	-1	
10183716710	SMP	1	0.00	0.00	0.00	0.00	-1	
10183766914	SMP	1	0.00	0.00	0.00	0.00	-1	
10183816974	SMP	1	0.00	0.00	0.00	0.00	-1	
10183866655	SMP	1	0.00	0.00	0.00	0.00	-1	
10183916615	SMP	1	0.00	0.00	0.00	0.00	-1	
10183966755	SMP	1	0.00	0.00	0.00	0.00	-1	
10184017039	SMP	1	0.00	0.00	0.00	0.00	-1	
10184066950	SMP	1	0.00	0.00	0.00	0.00	-1	
10184117004	SMP	1	0.00	0.00	0.00	0.00	-1	
10184166779	SMP	1	0.00	0.00	0.00	0.00	-1	
10184216929	SMP	1	0.00	0.00	0.00	0.00	-1	
10184266959	SMP	1	0.00	0.00	0.00	0.00	-1	
10184316934	SMP	1	0.00	0.00	0.00	0.00	-1	
10184366957	SMP	1	0.00	0.00	0.00	0.00	-1	
10184416964	SMP	1	0.00	0.00	0.00	0.00	-1	
10184466958	SMP	1	0.00	0.00	0.00	0.00	-1	
10184517145	SMP	1	0.00	0.00	0.00	0.00	-1	
10184567362	SMP	1	0.00	0.00	0.00	0.00	-1	
10184617140	SMP	1	0.00	0.00	0.00	0.00	-1	
10184667080	SMP	1	0.00	0.00	0.00	0.00	-1	
10184717169	SMP	1	0.00	0.00	0.00	0.00	-1	
10184767275	SMP	1	0.00	0.00	0.00	0.00	-1	
10184817249	SMP	1	0.00	0.00	0.00	0.00	-1	
10184867190	SMP	1	0.00	0.00	0.00	0.00	-1	
10184917074	SMP	1	0.00	0.00	0.00	0.00	-1	
10184967433	SMP	1	0.00	0.00	0.00	0.00	-1	
10185017433	SMP	1	0.00	0.00	0.00	0.00	-1	
10185067330	SMP	1	0.00	0.00	0.00	0.00	-1	
10185117188	SMP	1	0.00	0.00	0.00	0.00	-1	
10185167279	SMP	1	0.00	0.00	0.00	0.00	-1	
10185217290	SMP	1	0.00	0.00	0.00	0.00	-1	
10185267354	SMP	1	0.00	0.00	0.00	0.00	-1	
10185317382	SMP	1	0.00	0.00	0.00	0.00	-1	
10185367587	SMP	1	0.00	0.00	0.00	0.00	-1	
10185417426	SMP	1	0.00	0.00	0.00	0.00	-1	
10185467312	SMP	1	0.00	0.00	0.00	0.00	-1	
10185517451	SMP	1	0.00	0.00	0.00	0.00	-1	
10185567839	SMP	1	0.00	0.00	0.00	0.00	-1	
10185617487	SMP	1	0.00	0.00	0.00	0.00	-1	
10185667518	SMP	1	0.00	0.00	0.00	0.00	-1	
10185717446	SMP	1	0.00	0.00	0.00	0.00	-1	
10185767748	SMP	1	0.00	0.00	0.00	0.00	-1	
10185817839	SMP	1	0.00	0.00	0.00	0.00	-1	
10185867627	SMP	1	0.00	0.00	0.00	0.00	-1	
10185918133	SMP	1	0.00	0.00	0.00	0.00	-1	
10185967607	SMP	1	0.00	0.00	0.00	0.00	-1	
10186017871	SMP	1	0.00	0.00	0.00	0.00	-1	
10186067788	SMP	1	0.00	0.00	0.00	0.00	-1	
10186117874	SMP	1	0.00	0.00	0.00	0.00	-1	
10186167740	SMP	1	0.00	0.00	0.00	0.00	-1	
10186218098	SMP	1	0.00	0.00	0.00	0.00	-1	
10186267950	SMP	1	0.00	0.00	0.00	0.00	-1	
10186318000	SMP	1	0.00	0.00	0.00	0.00	-1	
10186367875	SMP	1	0.00	0.00	0.00	0.00	-1	
10186417877	SMP	1	0.00	0.00	0.00	0.00	-1	
10186468037	SMP	1	0.00	0.00	0.00	0.00	-1	
10186518293	SMP	1	0.00	0.00	0.00	0.00	-1	
10186568096	SMP	1	0.00	0.00	0.00	0.00	-1	
10186618168	SMP	1	0.00	0.00	0.00	0.00	-1	
10186667993	SMP	1	0.00	0.00	0.00	0.00	-1	
10186718201	SMP	1	0.00	0.00	0.00	0.00	-1	
10186768133	SMP	1	0.00	0.00	0.00	0.00	-1	
10186818203	SMP	1	0.00	0.00	0.00	0.00	-1	
10186868109	SMP	1	0.00	0.00	0.00	0.00	-1	
10186918135	SMP	1	0.00	0.00	0.00	0.00	-1	
10186968333	SMP	1	0.00	0.00	0.00	0.00	-1	
10187018405	SMP	1	0.00	0.00	0.00	0.00	-1	
10187068266	SMP	1	0.00	0.00	0.00	0.00	-1	
10187118230	SMP	1	0.00	0.00	0.00	0.00	-1	
10187168268	SMP	1	0.00	0.00	0.00	0.00	-1	
10187218401	SMP	1	0.00	0.00	0.00	0.00	-1	
10187268327	SMP	1	0.00	0.00	0.00	0.00	-1	
10187318983	SMP	1	0.00	0.00	0.00	0.00	-1	
10187368429	SMP	1	0.00	0.00	0.00	0.00	-1	
10187418524	SMP	1	0.00	0.00	0.00	0.00	-1	
10187468382	SMP	1	0.00	0.00	0.00	0.00	-1	
10187519117	SMP	1	0.00	0.00	0.00	0.00	-1	
10187568462	SMP	1	0.00	0.00	0.00	0.00	-1	
10187618494	SMP	1	0.00	0.00	0.00	0.00	-1	
10187668592	SMP	1	0.00	0.00	0.00	0.00	-1	
10187718567	SMP	1	0.00	0.00	0.00	0.00	-1	
10187768667	SMP	1	0.00	0.00	0.00	0.00	-1	
10187818933	SMP	1	0.00	0.00	0.00	0.00	-1	
10187868592	SMP	1	0.00	0.00	0.00	0.00	-1	
10187918682	SMP	1	0.00	0.00	0.00	0.00	-1	
10187968590	SMP	1	0.00	0.00	0.00	0.00	-1	
10188018991	SMP	1	0.00	0.00	0.00	0.00	-1	
10188068837	SMP	1	0.00	0.00	0.00	0.00	-1	
10188119398	SMP	1	0.00	0.00	0.00	0.00	-1	
10188168775	SMP	1	0.00	0.00	0.00	0.00	-1	
10188219390	SMP	1	0.00	0.00	0.00	0.00	-1	
10188268831	SMP	1	0.00	0.00	0.00	0.00	-1	
10188319492	SMP	1	0.00	0.00	0.00	0.00	-1	
10188368840	SMP	1	0.00	0.00	0.00	0.00	-1	
10188418892	SMP	1	0.00	0.00	0.00	0.00	-1	
