## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\data\2013_07_21_183-eye_data.idf
## Date:	21.07.2013 21:33:28
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	28147                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_07_21_183                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
12365952040	SMP	1	0.00	0.00	0.00	0.00	-1	
12365960611	SMP	1	0.00	0.00	0.00	0.00	-1	
12365968823	SMP	1	0.00	0.00	0.00	0.00	-1	
12365977186	SMP	1	0.00	0.00	0.00	0.00	-1	
12365985388	SMP	1	0.00	0.00	0.00	0.00	-1	
12365993811	SMP	1	0.00	0.00	0.00	0.00	-1	
12366002137	SMP	1	0.00	0.00	0.00	0.00	-1	
12366010530	SMP	1	0.00	0.00	0.00	0.00	-1	
12366018768	SMP	1	0.00	0.00	0.00	0.00	-1	
12366027144	SMP	1	0.00	0.00	0.00	0.00	-1	
12366035521	SMP	1	0.00	0.00	0.00	0.00	-1	
12366043904	SMP	1	0.00	0.00	0.00	0.00	-1	
12366052141	SMP	1	0.00	0.00	0.00	0.00	-1	
12366060523	SMP	1	0.00	0.00	0.00	0.00	-1	
12366068916	SMP	1	0.00	0.00	0.00	0.00	-1	
12366085554	SMP	1	0.00	0.00	0.00	0.00	-1	
12366093950	SMP	1	0.00	0.00	0.00	0.00	-1	
12366102314	SMP	1	0.00	0.00	0.00	0.00	-1	
12366110512	SMP	1	0.00	0.00	0.00	0.00	-1	
12366118945	SMP	1	0.00	0.00	0.00	0.00	-1	
12366127299	SMP	1	0.00	0.00	0.00	0.00	-1	
12366135661	SMP	1	0.00	0.00	0.00	0.00	-1	
12366143924	SMP	1	0.00	0.00	0.00	0.00	-1	
12366152293	SMP	1	0.00	0.00	0.00	0.00	-1	
12366160630	SMP	1	0.00	0.00	0.00	0.00	-1	
12366169098	SMP	1	0.00	0.00	0.00	0.00	-1	
12366177297	SMP	1	0.00	0.00	0.00	0.00	-1	
12366185673	SMP	1	0.00	0.00	0.00	0.00	-1	
12366194034	SMP	1	0.00	0.00	0.00	0.00	-1	
12366202428	SMP	1	0.00	0.00	0.00	0.00	-1	
12366210673	SMP	1	0.00	0.00	0.00	0.00	-1	
12366219042	SMP	1	0.00	0.00	0.00	0.00	-1	
12366227382	SMP	1	0.00	0.00	0.00	0.00	-1	
12366235623	SMP	1	0.00	0.00	0.00	0.00	-1	
12366244000	SMP	1	0.00	0.00	0.00	0.00	-1	
12366252378	SMP	1	0.00	0.00	0.00	0.00	-1	
12366260740	SMP	1	0.00	0.00	0.00	0.00	-1	
12366269010	SMP	1	0.00	0.00	0.00	0.00	-1	
12366277368	SMP	1	0.00	0.00	0.00	0.00	-1	
12366285764	SMP	1	0.00	0.00	0.00	0.00	-1	
12366294203	SMP	1	0.00	0.00	0.00	0.00	-1	
