## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\v4\2013_07_24_205-eye_data.idf
## Date:	24.07.2013 22:55:15
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26962                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_07_24_205                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
15751455099	SMP	1	0.00	0.00	0.00	0.00	-1	
15751505146	SMP	1	0.00	0.00	0.00	0.00	-1	
15751555180	SMP	1	0.00	0.00	0.00	0.00	-1	
15751605115	SMP	1	0.00	0.00	0.00	0.00	-1	
15751655153	SMP	1	0.00	0.00	0.00	0.00	-1	
15751705156	SMP	1	0.00	0.00	0.00	0.00	-1	
15751755252	SMP	1	0.00	0.00	0.00	0.00	-1	
15751805356	SMP	1	0.00	0.00	0.00	0.00	-1	
15751855295	SMP	1	0.00	0.00	0.00	0.00	-1	
15751905408	SMP	1	0.00	0.00	0.00	0.00	-1	
15751955251	SMP	1	0.00	0.00	0.00	0.00	-1	
15752005344	SMP	1	0.00	0.00	0.00	0.00	-1	
15752055537	SMP	1	0.00	0.00	0.00	0.00	-1	
15752105403	SMP	1	0.00	0.00	0.00	0.00	-1	
15752155417	SMP	1	0.00	0.00	0.00	0.00	-1	
15752205500	SMP	1	0.00	0.00	0.00	0.00	-1	
15752255538	SMP	1	0.00	0.00	0.00	0.00	-1	
15752305625	SMP	1	0.00	0.00	0.00	0.00	-1	
15752355477	SMP	1	0.00	0.00	0.00	0.00	-1	
15752405600	SMP	1	0.00	0.00	0.00	0.00	-1	
15752455642	SMP	1	0.00	0.00	0.00	0.00	-1	
15752505627	SMP	1	0.00	0.00	0.00	0.00	-1	
15752555707	SMP	1	0.00	0.00	0.00	0.00	-1	
15752605690	SMP	1	0.00	0.00	0.00	0.00	-1	
15753057732	MSG	1	# Message: Elmos World The Sky Active.avi
15753105859	SMP	1	0.00	0.00	0.00	0.00	-1	
15753155871	SMP	1	0.00	0.00	0.00	0.00	-1	
15753206094	SMP	1	0.00	0.00	0.00	0.00	-1	
15753255979	SMP	1	0.00	0.00	0.00	0.00	-1	
15753305932	SMP	1	0.00	0.00	0.00	0.00	-1	
15753355999	SMP	1	0.00	0.00	0.00	0.00	-1	
15753405949	SMP	1	0.00	0.00	0.00	0.00	-1	
15753456088	SMP	1	0.00	0.00	0.00	0.00	-1	
15753506058	SMP	1	0.00	0.00	0.00	0.00	-1	
15753556079	SMP	1	0.00	0.00	0.00	0.00	-1	
15753606193	SMP	1	0.00	0.00	0.00	0.00	-1	
15753656125	SMP	1	0.00	0.00	0.00	0.00	-1	
15753706231	SMP	1	0.00	0.00	0.00	0.00	-1	
15753756219	SMP	1	0.00	0.00	0.00	0.00	-1	
15753806162	SMP	1	0.00	0.00	0.00	0.00	-1	
15753856242	SMP	1	0.00	0.00	0.00	0.00	-1	
15753906224	SMP	1	0.00	0.00	0.00	0.00	-1	
15753956330	SMP	1	0.00	0.00	0.00	0.00	-1	
15754006382	SMP	1	0.00	0.00	0.00	0.00	-1	
15754056340	SMP	1	0.00	0.00	0.00	0.00	-1	
15754106289	SMP	1	0.00	0.00	0.00	0.00	-1	
15754156445	SMP	1	0.00	0.00	0.00	0.00	-1	
15754206416	SMP	1	0.00	0.00	0.00	0.00	-1	
15754256481	SMP	1	0.00	0.00	0.00	0.00	-1	
15754306428	SMP	1	0.00	0.00	0.00	0.00	-1	
15754356476	SMP	1	0.00	0.00	0.00	0.00	-1	
15754406765	SMP	1	0.00	0.00	0.00	0.00	-1	
15754456566	SMP	1	0.00	0.00	0.00	0.00	-1	
15754506587	SMP	1	0.00	0.00	0.00	0.00	-1	
15754556546	SMP	1	0.00	0.00	0.00	0.00	-1	
15754606589	SMP	1	0.00	0.00	0.00	0.00	-1	
15754656563	SMP	1	0.00	0.00	0.00	0.00	-1	
15754706710	SMP	1	0.00	0.00	0.00	0.00	-1	
15754756719	SMP	1	0.00	0.00	0.00	0.00	-1	
15754806925	SMP	1	0.00	0.00	0.00	0.00	-1	
15754856752	SMP	1	0.00	0.00	0.00	0.00	-1	
15754906684	SMP	1	0.00	0.00	0.00	0.00	-1	
15754956802	SMP	1	0.00	0.00	0.00	0.00	-1	
15755006811	SMP	1	0.00	0.00	0.00	0.00	-1	
15755056924	SMP	1	0.00	0.00	0.00	0.00	-1	
15755106756	SMP	1	0.00	0.00	0.00	0.00	-1	
15755156875	SMP	1	0.00	0.00	0.00	0.00	-1	
15755207300	SMP	1	0.00	0.00	0.00	0.00	-1	
15755256956	SMP	1	0.00	0.00	0.00	0.00	-1	
15755306891	SMP	1	0.00	0.00	0.00	0.00	-1	
15755356987	SMP	1	0.00	0.00	0.00	0.00	-1	
15755406924	SMP	1	0.00	0.00	0.00	0.00	-1	
15755457045	SMP	1	0.00	0.00	0.00	0.00	-1	
15755507054	SMP	1	0.00	0.00	0.00	0.00	-1	
15755557081	SMP	1	0.00	0.00	0.00	0.00	-1	
15755607197	SMP	1	0.00	0.00	0.00	0.00	-1	
15755657226	SMP	1	0.00	0.00	0.00	0.00	-1	
15755707156	SMP	1	0.00	0.00	0.00	0.00	-1	
15755757163	SMP	1	0.00	0.00	0.00	0.00	-1	
15755807168	SMP	1	0.00	0.00	0.00	0.00	-1	
15755857208	SMP	1	0.00	0.00	0.00	0.00	-1	
15755907406	SMP	1	0.00	0.00	0.00	0.00	-1	
15755957342	SMP	1	0.00	0.00	0.00	0.00	-1	
15756007481	SMP	1	0.00	0.00	0.00	0.00	-1	
15756057332	SMP	1	0.00	0.00	0.00	0.00	-1	
15756107306	SMP	1	0.00	0.00	0.00	0.00	-1	
15756157429	SMP	1	0.00	0.00	0.00	0.00	-1	
15756207406	SMP	1	0.00	0.00	0.00	0.00	-1	
15756257445	SMP	1	0.00	0.00	0.00	0.00	-1	
15756307418	SMP	1	0.00	0.00	0.00	0.00	-1	
15756357561	SMP	1	0.00	0.00	0.00	0.00	-1	
15756407721	SMP	1	0.00	0.00	0.00	0.00	-1	
15756457506	SMP	1	0.00	0.00	0.00	0.00	-1	
15756507570	SMP	1	0.00	0.00	0.00	0.00	-1	
15756557678	SMP	1	0.00	0.00	0.00	0.00	-1	
15756607553	SMP	1	0.00	0.00	0.00	0.00	-1	
15756657969	SMP	1	0.00	0.00	0.00	0.00	-1	
15756707649	SMP	1	0.00	0.00	0.00	0.00	-1	
15756757681	SMP	1	0.00	0.00	0.00	0.00	-1	
15756807833	SMP	1	0.00	0.00	0.00	0.00	-1	
15756857725	SMP	1	0.00	0.00	0.00	0.00	-1	
15756907728	SMP	1	0.00	0.00	0.00	0.00	-1	
15756957774	SMP	1	0.00	0.00	0.00	0.00	-1	
15757007781	SMP	1	0.00	0.00	0.00	0.00	-1	
15757057806	SMP	1	0.00	0.00	0.00	0.00	-1	
15757108095	SMP	1	0.00	0.00	0.00	0.00	-1	
15757157906	SMP	1	0.00	0.00	0.00	0.00	-1	
15757208048	SMP	1	0.00	0.00	0.00	0.00	-1	
15757257859	SMP	1	0.00	0.00	0.00	0.00	-1	
15757307899	SMP	1	0.00	0.00	0.00	0.00	-1	
15757358330	SMP	1	0.00	0.00	0.00	0.00	-1	
15757408021	SMP	1	0.00	0.00	0.00	0.00	-1	
15757458034	SMP	1	0.00	0.00	0.00	0.00	-1	
15757508021	SMP	1	0.00	0.00	0.00	0.00	-1	
15757558044	SMP	1	0.00	0.00	0.00	0.00	-1	
15757608203	SMP	1	0.00	0.00	0.00	0.00	-1	
15757658151	SMP	1	0.00	0.00	0.00	0.00	-1	
15757708149	SMP	1	0.00	0.00	0.00	0.00	-1	
15757758128	SMP	1	0.00	0.00	0.00	0.00	-1	
15757808110	SMP	1	0.00	0.00	0.00	0.00	-1	
15757858180	SMP	1	0.00	0.00	0.00	0.00	-1	
15757908255	SMP	1	0.00	0.00	0.00	0.00	-1	
15757958288	SMP	1	0.00	0.00	0.00	0.00	-1	
15758008419	SMP	1	0.00	0.00	0.00	0.00	-1	
15758058362	SMP	1	0.00	0.00	0.00	0.00	-1	
15758108617	SMP	1	0.00	0.00	0.00	0.00	-1	
15758158402	SMP	1	0.00	0.00	0.00	0.00	-1	
15758208395	SMP	1	0.00	0.00	0.00	0.00	-1	
15758258383	SMP	1	0.00	0.00	0.00	0.00	-1	
