## [iView]
## Converted from:	C:\Users\Langcog Admin\Desktop\ATT_WORD\data\2013_07_21_188-eye_data.idf
## Date:	21.07.2013 22:38:23
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	29680                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	2013_07_21_188                                                                                                                                                                                                                                                  
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1600	1200
## Calibration Point 0:	Position(320;240)
## Calibration Point 1:	Position(1280;960)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
16260764830	SMP	1	0.00	0.00	0.00	0.00	-1	
16260814985	SMP	1	0.00	0.00	0.00	0.00	-1	
16260864976	SMP	1	0.00	0.00	0.00	0.00	-1	
16260914976	SMP	1	0.00	0.00	0.00	0.00	-1	
16260964970	SMP	1	0.00	0.00	0.00	0.00	-1	
16261014998	SMP	1	0.00	0.00	0.00	0.00	-1	
16261065021	SMP	1	0.00	0.00	0.00	0.00	-1	
16261115057	SMP	1	0.00	0.00	0.00	0.00	-1	
16261165155	SMP	1	0.00	0.00	0.00	0.00	-1	
16261215074	SMP	1	0.00	0.00	0.00	0.00	-1	
16261265274	SMP	1	0.00	0.00	0.00	0.00	-1	
16261315191	SMP	1	0.00	0.00	0.00	0.00	-1	
16261365234	SMP	1	0.00	0.00	0.00	0.00	-1	
16261415206	SMP	1	0.00	0.00	0.00	0.00	-1	
16261465200	SMP	1	0.00	0.00	0.00	0.00	-1	
16261515237	SMP	1	0.00	0.00	0.00	0.00	-1	
16261565358	SMP	1	0.00	0.00	0.00	0.00	-1	
16261615402	SMP	1	0.00	0.00	0.00	0.00	-1	
16261665291	SMP	1	0.00	0.00	0.00	0.00	-1	
16261715334	SMP	1	0.00	0.00	0.00	0.00	-1	
16261765348	SMP	1	0.00	0.00	0.00	0.00	-1	
16262170933	MSG	1	# Message: Elmos World The Sky Active.avi
16262215545	SMP	1	0.00	0.00	0.00	0.00	-1	
16262266172	SMP	1	0.00	0.00	0.00	0.00	-1	
16262316034	SMP	1	0.00	0.00	0.00	0.00	-1	
16262365683	SMP	1	0.00	0.00	0.00	0.00	-1	
16262415713	SMP	1	0.00	0.00	0.00	0.00	-1	
16262465711	SMP	1	0.00	0.00	0.00	0.00	-1	
16262515914	SMP	1	0.00	0.00	0.00	0.00	-1	
16262565866	SMP	1	0.00	0.00	0.00	0.00	-1	
16262615800	SMP	1	0.00	0.00	0.00	0.00	-1	
16262665937	SMP	1	0.00	0.00	0.00	0.00	-1	
16262715823	SMP	1	0.00	0.00	0.00	0.00	-1	
16262765926	SMP	1	0.00	0.00	0.00	0.00	-1	
16262815963	SMP	1	0.00	0.00	0.00	0.00	-1	
16262865869	SMP	1	0.00	0.00	0.00	0.00	-1	
16262915984	SMP	1	0.00	0.00	0.00	0.00	-1	
16262966085	SMP	1	0.00	0.00	0.00	0.00	-1	
16263015888	SMP	1	0.00	0.00	0.00	0.00	-1	
16263066724	SMP	1	0.00	0.00	0.00	0.00	-1	
16263116058	SMP	1	0.00	0.00	0.00	0.00	-1	
16263166022	SMP	1	0.00	0.00	0.00	0.00	-1	
16263216016	SMP	1	0.00	0.00	0.00	0.00	-1	
16263266270	SMP	1	0.00	0.00	0.00	0.00	-1	
16263316157	SMP	1	0.00	0.00	0.00	0.00	-1	
16263366229	SMP	1	0.00	0.00	0.00	0.00	-1	
16263416167	SMP	1	0.00	0.00	0.00	0.00	-1	
16263466315	SMP	1	0.00	0.00	0.00	0.00	-1	
16263516270	SMP	1	0.00	0.00	0.00	0.00	-1	
16263566246	SMP	1	0.00	0.00	0.00	0.00	-1	
16263616287	SMP	1	0.00	0.00	0.00	0.00	-1	
16263666257	SMP	1	0.00	0.00	0.00	0.00	-1	
16263716275	SMP	1	0.00	0.00	0.00	0.00	-1	
16263766401	SMP	1	0.00	0.00	0.00	0.00	-1	
16263816424	SMP	1	0.00	0.00	0.00	0.00	-1	
16263866641	SMP	1	0.00	0.00	0.00	0.00	-1	
16263939391	SMP	1	0.00	0.00	0.00	0.00	-1	
16263947448	SMP	1	0.00	0.00	0.00	0.00	-1	
16263955763	SMP	1	0.00	0.00	0.00	0.00	-1	
16263964143	SMP	1	0.00	0.00	0.00	0.00	-1	
16263972407	SMP	1	0.00	0.00	0.00	0.00	-1	
16263980798	SMP	1	0.00	0.00	0.00	0.00	-1	
16263989187	SMP	1	0.00	0.00	0.00	0.00	-1	
16263997565	SMP	1	0.00	0.00	0.00	0.00	-1	
16264005806	SMP	1	0.00	0.00	0.00	0.00	-1	
16264014137	SMP	1	0.00	0.00	0.00	0.00	-1	
16264022581	SMP	1	0.00	0.00	0.00	0.00	-1	
16264030937	SMP	1	0.00	0.00	0.00	0.00	-1	
16264039265	SMP	1	0.00	0.00	0.00	0.00	-1	
16264047575	SMP	1	0.00	0.00	0.00	0.00	-1	
16264055921	SMP	1	0.00	0.00	0.00	0.00	-1	
16264064137	SMP	1	0.00	0.00	0.00	0.00	-1	
16264072571	SMP	1	0.00	0.00	0.00	0.00	-1	
16264080933	SMP	1	0.00	0.00	0.00	0.00	-1	
16264089229	SMP	1	0.00	0.00	0.00	0.00	-1	
16264097554	SMP	1	0.00	0.00	0.00	0.00	-1	
16264105941	SMP	1	0.00	0.00	0.00	0.00	-1	
16264114319	SMP	1	0.00	0.00	0.00	0.00	-1	
16264122714	SMP	1	0.00	0.00	0.00	0.00	-1	
16264130891	SMP	1	0.00	0.00	0.00	0.00	-1	
16264139342	SMP	1	0.00	0.00	0.00	0.00	-1	
16264147689	SMP	1	0.00	0.00	0.00	0.00	-1	
16264156016	SMP	1	0.00	0.00	0.00	0.00	-1	
16264164255	SMP	1	0.00	0.00	0.00	0.00	-1	
16264173251	SMP	1	0.00	0.00	0.00	0.00	-1	
16264181040	SMP	1	0.00	0.00	0.00	0.00	-1	
16264189388	SMP	1	0.00	0.00	0.00	0.00	-1	
16264197622	SMP	1	0.00	0.00	0.00	0.00	-1	
16264206074	SMP	1	0.00	0.00	0.00	0.00	-1	
16264214380	SMP	1	0.00	0.00	0.00	0.00	-1	
16264222666	SMP	1	0.00	0.00	0.00	0.00	-1	
16264231214	SMP	1	0.00	0.00	0.00	0.00	-1	
16264239378	SMP	1	0.00	0.00	0.00	0.00	-1	
16264247795	SMP	1	0.00	0.00	0.00	0.00	-1	
16264256003	SMP	1	0.00	0.00	0.00	0.00	-1	
16264264375	SMP	1	0.00	0.00	0.00	0.00	-1	
16264272790	SMP	1	0.00	0.00	0.00	0.00	-1	
16264281141	SMP	1	0.00	0.00	0.00	0.00	-1	
16264289352	SMP	1	0.00	0.00	0.00	0.00	-1	
16264297862	SMP	1	0.00	0.00	0.00	0.00	-1	
16264306186	SMP	1	0.00	0.00	0.00	0.00	-1	
16264314533	SMP	1	0.00	0.00	0.00	0.00	-1	
16264322795	SMP	1	0.00	0.00	0.00	0.00	-1	
16264331146	SMP	1	0.00	0.00	0.00	0.00	-1	
16264339524	SMP	1	0.00	0.00	0.00	0.00	-1	
16264347805	SMP	1	0.00	0.00	0.00	0.00	-1	
16264356159	SMP	1	0.00	0.00	0.00	0.00	-1	
16264364547	SMP	1	0.00	0.00	0.00	0.00	-1	
16264372933	SMP	1	0.00	0.00	0.00	0.00	-1	
16264381128	SMP	1	0.00	0.00	0.00	0.00	-1	
16264389502	SMP	1	0.00	0.00	0.00	0.00	-1	
16264397916	SMP	1	0.00	0.00	0.00	0.00	-1	
16264406288	SMP	1	0.00	0.00	0.00	0.00	-1	
16264414508	SMP	1	0.00	0.00	0.00	0.00	-1	
16264423155	SMP	1	0.00	0.00	0.00	0.00	-1	
16264431303	SMP	1	0.00	0.00	0.00	0.00	-1	
16264439667	SMP	1	0.00	0.00	0.00	0.00	-1	
16264447888	SMP	1	0.00	0.00	0.00	0.00	-1	
16264456245	SMP	1	0.00	0.00	0.00	0.00	-1	
16264464614	SMP	1	0.00	0.00	0.00	0.00	-1	
16264472894	SMP	1	0.00	0.00	0.00	0.00	-1	
16264481359	SMP	1	0.00	0.00	0.00	0.00	-1	
16264489659	SMP	1	0.00	0.00	0.00	0.00	-1	
16264498088	SMP	1	0.00	0.00	0.00	0.00	-1	
16264506288	SMP	1	0.00	0.00	0.00	0.00	-1	
16264514636	SMP	1	0.00	0.00	0.00	0.00	-1	
16264523056	SMP	1	0.00	0.00	0.00	0.00	-1	
16264531414	SMP	1	0.00	0.00	0.00	0.00	-1	
16264539686	SMP	1	0.00	0.00	0.00	0.00	-1	
16264548172	SMP	1	0.00	0.00	0.00	0.00	-1	
16264556394	SMP	1	0.00	0.00	0.00	0.00	-1	
16264564766	SMP	1	0.00	0.00	0.00	0.00	-1	
16264573021	SMP	1	0.00	0.00	0.00	0.00	-1	
16264581373	SMP	1	0.00	0.00	0.00	0.00	-1	
16264589790	SMP	1	0.00	0.00	0.00	0.00	-1	
16264598254	SMP	1	0.00	0.00	0.00	0.00	-1	
16264606420	SMP	1	0.00	0.00	0.00	0.00	-1	
16264614815	SMP	1	0.00	0.00	0.00	0.00	-1	
16264623154	SMP	1	0.00	0.00	0.00	0.00	-1	
16264631386	SMP	1	0.00	0.00	0.00	0.00	-1	
16264639799	SMP	1	0.00	0.00	0.00	0.00	-1	
16264648130	SMP	1	0.00	0.00	0.00	0.00	-1	
16264656509	SMP	1	0.00	0.00	0.00	0.00	-1	
16264665307	SMP	1	0.00	0.00	0.00	0.00	-1	
16264673478	SMP	1	0.00	0.00	0.00	0.00	-1	
16264681540	SMP	1	0.00	0.00	0.00	0.00	-1	
16264689865	SMP	1	0.00	0.00	0.00	0.00	-1	
16264698136	SMP	1	0.00	0.00	0.00	0.00	-1	
16264706531	SMP	1	0.00	0.00	0.00	0.00	-1	
16264714888	SMP	1	0.00	0.00	0.00	0.00	-1	
16264723276	SMP	1	0.00	0.00	0.00	0.00	-1	
16264731535	SMP	1	0.00	0.00	0.00	0.00	-1	
16264740602	SMP	1	0.00	0.00	0.00	0.00	-1	
16264748262	SMP	1	0.00	0.00	0.00	0.00	-1	
16264756513	SMP	1	0.00	0.00	0.00	0.00	-1	
16264764900	SMP	1	0.00	0.00	0.00	0.00	-1	
16264773266	SMP	1	0.00	0.00	0.00	0.00	-1	
16264781621	SMP	1	0.00	0.00	0.00	0.00	-1	
16264789861	SMP	1	0.00	0.00	0.00	0.00	-1	
16264798264	SMP	1	0.00	0.00	0.00	0.00	-1	
16264806670	SMP	1	0.00	0.00	0.00	0.00	-1	
16264815021	SMP	1	0.00	0.00	0.00	0.00	-1	
16264823232	SMP	1	0.00	0.00	0.00	0.00	-1	
16264831664	SMP	1	0.00	0.00	0.00	0.00	-1	
16264840014	SMP	1	0.00	0.00	0.00	0.00	-1	
16264848402	SMP	1	0.00	0.00	0.00	0.00	-1	
16264856653	SMP	1	0.00	0.00	0.00	0.00	-1	
16264865018	SMP	1	0.00	0.00	0.00	0.00	-1	
16264873399	SMP	1	0.00	0.00	0.00	0.00	-1	
16264881653	SMP	1	0.00	0.00	0.00	0.00	-1	
16264889981	SMP	1	0.00	0.00	0.00	0.00	-1	
16264898397	SMP	1	0.00	0.00	0.00	0.00	-1	
16264906777	SMP	1	0.00	0.00	0.00	0.00	-1	
16264914994	SMP	1	0.00	0.00	0.00	0.00	-1	
16264923396	SMP	1	0.00	0.00	0.00	0.00	-1	
16264931782	SMP	1	0.00	0.00	0.00	0.00	-1	
