trial_id,trial_order,trial_type_id,trial_aux_data,excluded,exclusion_reason
1083,33,7,NA,FALSE,NA
1096,34,6,NA,FALSE,NA
1108,36,5,NA,FALSE,NA
1120,37,4,NA,FALSE,NA
1132,38,3,NA,FALSE,NA
1144,39,2,NA,FALSE,NA
1156,40,1,NA,FALSE,NA
1167,41,0,NA,FALSE,NA
720,1,11,NA,FALSE,NA
733,2,8,NA,FALSE,NA
746,3,1,NA,FALSE,NA
759,4,0,NA,FALSE,NA
772,5,10,NA,FALSE,NA
785,6,23,NA,FALSE,NA
798,8,7,NA,FALSE,NA
811,9,16,NA,FALSE,NA
824,10,15,NA,FALSE,NA
837,11,9,NA,FALSE,NA
850,12,14,NA,FALSE,NA
863,13,22,NA,FALSE,NA
876,15,21,NA,FALSE,NA
889,16,20,NA,FALSE,NA
902,17,19,NA,FALSE,NA
915,18,18,NA,FALSE,NA
928,19,17,NA,FALSE,NA
941,20,16,NA,FALSE,NA
954,22,15,NA,FALSE,NA
967,23,14,NA,FALSE,NA
980,24,6,NA,FALSE,NA
993,25,13,NA,FALSE,NA
1006,26,12,NA,FALSE,NA
1019,27,4,NA,FALSE,NA
1032,29,11,NA,FALSE,NA
1045,30,10,NA,FALSE,NA
1058,31,9,NA,FALSE,NA
1071,32,8,NA,FALSE,NA
1084,33,7,NA,FALSE,NA
1097,34,6,NA,FALSE,NA
1109,36,5,NA,FALSE,NA
1121,37,4,NA,FALSE,NA
1133,38,3,NA,FALSE,NA
1145,39,2,NA,FALSE,NA
1157,40,1,NA,FALSE,NA
1168,41,0,NA,FALSE,NA
721,1,11,NA,FALSE,NA
734,2,8,NA,FALSE,NA
747,3,1,NA,FALSE,NA
760,4,0,NA,FALSE,NA
773,5,10,NA,FALSE,NA
786,6,23,NA,FALSE,NA
799,8,7,NA,FALSE,NA
812,9,16,NA,FALSE,NA
825,10,15,NA,FALSE,NA
838,11,9,NA,FALSE,NA
851,12,14,NA,FALSE,NA
864,13,22,NA,FALSE,NA
877,15,21,NA,FALSE,NA
890,16,20,NA,FALSE,NA
903,17,19,NA,FALSE,NA
916,18,18,NA,FALSE,NA
929,19,17,NA,FALSE,NA
942,20,16,NA,FALSE,NA
955,22,15,NA,FALSE,NA
968,23,14,NA,FALSE,NA
981,24,6,NA,FALSE,NA
994,25,13,NA,FALSE,NA
1007,26,12,NA,FALSE,NA
1020,27,4,NA,FALSE,NA
1033,29,11,NA,FALSE,NA
1046,30,10,NA,FALSE,NA
1059,31,9,NA,FALSE,NA
1072,32,8,NA,FALSE,NA
1085,33,7,NA,FALSE,NA
1098,34,6,NA,FALSE,NA
1110,36,5,NA,FALSE,NA
1122,37,4,NA,FALSE,NA
1134,38,3,NA,FALSE,NA
1146,39,2,NA,FALSE,NA
1158,40,1,NA,FALSE,NA
1169,41,0,NA,FALSE,NA
722,1,11,NA,FALSE,NA
735,2,8,NA,FALSE,NA
748,3,1,NA,FALSE,NA
761,4,0,NA,FALSE,NA
774,5,10,NA,FALSE,NA
787,6,23,NA,FALSE,NA
800,8,7,NA,FALSE,NA
813,9,16,NA,FALSE,NA
826,10,15,NA,FALSE,NA
839,11,9,NA,FALSE,NA
852,12,14,NA,FALSE,NA
865,13,22,NA,FALSE,NA
878,15,21,NA,FALSE,NA
891,16,20,NA,FALSE,NA
904,17,19,NA,FALSE,NA
917,18,18,NA,FALSE,NA
930,19,17,NA,FALSE,NA
943,20,16,NA,FALSE,NA
956,22,15,NA,FALSE,NA
969,23,14,NA,FALSE,NA
982,24,6,NA,FALSE,NA
995,25,13,NA,FALSE,NA
1008,26,12,NA,FALSE,NA
1021,27,4,NA,FALSE,NA
1034,29,11,NA,FALSE,NA
1047,30,10,NA,FALSE,NA
1060,31,9,NA,FALSE,NA
1073,32,8,NA,FALSE,NA
1086,33,7,NA,FALSE,NA
1099,34,6,NA,FALSE,NA
1111,36,5,NA,FALSE,NA
1123,37,4,NA,FALSE,NA
1135,38,3,NA,FALSE,NA
1147,39,2,NA,FALSE,NA
723,1,11,NA,FALSE,NA
736,2,8,NA,FALSE,NA
749,3,1,NA,FALSE,NA
762,4,0,NA,FALSE,NA
775,5,10,NA,FALSE,NA
788,6,23,NA,FALSE,NA
801,8,7,NA,FALSE,NA
814,9,16,NA,FALSE,NA
827,10,15,NA,FALSE,NA
840,11,9,NA,FALSE,NA
853,12,14,NA,FALSE,NA
866,13,22,NA,FALSE,NA
879,15,21,NA,FALSE,NA
892,16,20,NA,FALSE,NA
905,17,19,NA,FALSE,NA
918,18,18,NA,FALSE,NA
931,19,17,NA,FALSE,NA
944,20,16,NA,FALSE,NA
957,22,15,NA,FALSE,NA
970,23,14,NA,FALSE,NA
983,24,6,NA,FALSE,NA
996,25,13,NA,FALSE,NA
1009,26,12,NA,FALSE,NA
1022,27,4,NA,FALSE,NA
1035,29,11,NA,FALSE,NA
1048,30,10,NA,FALSE,NA
1061,31,9,NA,FALSE,NA
1074,32,8,NA,FALSE,NA
1087,33,7,NA,FALSE,NA
1100,34,6,NA,FALSE,NA
1112,36,5,NA,FALSE,NA
1124,37,4,NA,FALSE,NA
1136,38,3,NA,FALSE,NA
1148,39,2,NA,FALSE,NA
1159,40,1,NA,FALSE,NA
1170,41,0,NA,FALSE,NA
724,1,11,NA,FALSE,NA
737,2,8,NA,FALSE,NA
750,3,1,NA,FALSE,NA
763,4,0,NA,FALSE,NA
776,5,10,NA,FALSE,NA
789,6,23,NA,FALSE,NA
802,8,7,NA,FALSE,NA
815,9,16,NA,FALSE,NA
828,10,15,NA,FALSE,NA
841,11,9,NA,FALSE,NA
854,12,14,NA,FALSE,NA
867,13,22,NA,FALSE,NA
880,15,21,NA,FALSE,NA
893,16,20,NA,FALSE,NA
906,17,19,NA,FALSE,NA
919,18,18,NA,FALSE,NA
932,19,17,NA,FALSE,NA
945,20,16,NA,FALSE,NA
958,22,15,NA,FALSE,NA
971,23,14,NA,FALSE,NA
984,24,6,NA,FALSE,NA
997,25,13,NA,FALSE,NA
1010,26,12,NA,FALSE,NA
1023,27,4,NA,FALSE,NA
1036,29,11,NA,FALSE,NA
1049,30,10,NA,FALSE,NA
1062,31,9,NA,FALSE,NA
1075,32,8,NA,FALSE,NA
1088,33,7,NA,FALSE,NA
1101,34,6,NA,FALSE,NA
1113,36,5,NA,FALSE,NA
1125,37,4,NA,FALSE,NA
1137,38,3,NA,FALSE,NA
1149,39,2,NA,FALSE,NA
1160,40,1,NA,FALSE,NA
1171,41,0,NA,FALSE,NA
1176,1,32,NA,FALSE,NA
1187,2,35,NA,FALSE,NA
1198,3,26,NA,FALSE,NA
1209,4,25,NA,FALSE,NA
1220,5,34,NA,FALSE,NA
1231,6,47,NA,FALSE,NA
1242,8,31,NA,FALSE,NA
1253,9,40,NA,FALSE,NA
1264,10,39,NA,FALSE,NA
1275,11,33,NA,FALSE,NA
1286,12,38,NA,FALSE,NA
1297,13,46,NA,FALSE,NA
1308,15,45,NA,FALSE,NA
1319,16,44,NA,FALSE,NA
1330,17,43,NA,FALSE,NA
1341,18,42,NA,FALSE,NA
1352,19,41,NA,FALSE,NA
1363,20,40,NA,FALSE,NA
1374,22,39,NA,FALSE,NA
1385,23,38,NA,FALSE,NA
1396,24,30,NA,FALSE,NA
1407,25,37,NA,FALSE,NA
1418,26,36,NA,FALSE,NA
1429,27,28,NA,FALSE,NA
1440,29,35,NA,FALSE,NA
1451,30,34,NA,FALSE,NA
1462,31,33,NA,FALSE,NA
1473,32,32,NA,FALSE,NA
1484,33,31,NA,FALSE,NA
1495,34,30,NA,FALSE,NA
1505,36,29,NA,FALSE,NA
1515,37,28,NA,FALSE,NA
1524,38,27,NA,FALSE,NA
1533,39,26,NA,FALSE,NA
1542,40,25,NA,FALSE,NA
1551,41,24,NA,FALSE,NA
1177,1,32,NA,FALSE,NA
1188,2,35,NA,FALSE,NA
1199,3,26,NA,FALSE,NA
1210,4,25,NA,FALSE,NA
1221,5,34,NA,FALSE,NA
1232,6,47,NA,FALSE,NA
1243,8,31,NA,FALSE,NA
1254,9,40,NA,FALSE,NA
1265,10,39,NA,FALSE,NA
1276,11,33,NA,FALSE,NA
1287,12,38,NA,FALSE,NA
1298,13,46,NA,FALSE,NA
1309,15,45,NA,FALSE,NA
1320,16,44,NA,FALSE,NA
1331,17,43,NA,FALSE,NA
1342,18,42,NA,FALSE,NA
1353,19,41,NA,FALSE,NA
1364,20,40,NA,FALSE,NA
1375,22,39,NA,FALSE,NA
1386,23,38,NA,FALSE,NA
1397,24,30,NA,FALSE,NA
1408,25,37,NA,FALSE,NA
1419,26,36,NA,FALSE,NA
1430,27,28,NA,FALSE,NA
1441,29,35,NA,FALSE,NA
1452,30,34,NA,FALSE,NA
1463,31,33,NA,FALSE,NA
1474,32,32,NA,FALSE,NA
1485,33,31,NA,FALSE,NA
1496,34,30,NA,FALSE,NA
1506,36,29,NA,FALSE,NA
1516,37,28,NA,FALSE,NA
1525,38,27,NA,FALSE,NA
1534,39,26,NA,FALSE,NA
1543,40,25,NA,FALSE,NA
1552,41,24,NA,FALSE,NA
1178,1,32,NA,FALSE,NA
1189,2,35,NA,FALSE,NA
1200,3,26,NA,FALSE,NA
1211,4,25,NA,FALSE,NA
1222,5,34,NA,FALSE,NA
1233,6,47,NA,FALSE,NA
1244,8,31,NA,FALSE,NA
1255,9,40,NA,FALSE,NA
1266,10,39,NA,FALSE,NA
1277,11,33,NA,FALSE,NA
1288,12,38,NA,FALSE,NA
1299,13,46,NA,FALSE,NA
1310,15,45,NA,FALSE,NA
1321,16,44,NA,FALSE,NA
1332,17,43,NA,FALSE,NA
1343,18,42,NA,FALSE,NA
1354,19,41,NA,FALSE,NA
1365,20,40,NA,FALSE,NA
1376,22,39,NA,FALSE,NA
1387,23,38,NA,FALSE,NA
1398,24,30,NA,FALSE,NA
1409,25,37,NA,FALSE,NA
1420,26,36,NA,FALSE,NA
1431,27,28,NA,FALSE,NA
1442,29,35,NA,FALSE,NA
1453,30,34,NA,FALSE,NA
1464,31,33,NA,FALSE,NA
1475,32,32,NA,FALSE,NA
1486,33,31,NA,FALSE,NA
1497,34,30,NA,FALSE,NA
1507,36,29,NA,FALSE,NA
1517,37,28,NA,FALSE,NA
1526,38,27,NA,FALSE,NA
1535,39,26,NA,FALSE,NA
1544,40,25,NA,FALSE,NA
1553,41,24,NA,FALSE,NA
1179,1,32,NA,FALSE,NA
1190,2,35,NA,FALSE,NA
1201,3,26,NA,FALSE,NA
1212,4,25,NA,FALSE,NA
1223,5,34,NA,FALSE,NA
1234,6,47,NA,FALSE,NA
1245,8,31,NA,FALSE,NA
1256,9,40,NA,FALSE,NA
1267,10,39,NA,FALSE,NA
1278,11,33,NA,FALSE,NA
1289,12,38,NA,FALSE,NA
1300,13,46,NA,FALSE,NA
1311,15,45,NA,FALSE,NA
1322,16,44,NA,FALSE,NA
1333,17,43,NA,FALSE,NA
1344,18,42,NA,FALSE,NA
1355,19,41,NA,FALSE,NA
1366,20,40,NA,FALSE,NA
1377,22,39,NA,FALSE,NA
1388,23,38,NA,FALSE,NA
1399,24,30,NA,FALSE,NA
1410,25,37,NA,FALSE,NA
1421,26,36,NA,FALSE,NA
1432,27,28,NA,FALSE,NA
1443,29,35,NA,FALSE,NA
1454,30,34,NA,FALSE,NA
1465,31,33,NA,FALSE,NA
1476,32,32,NA,FALSE,NA
1487,33,31,NA,FALSE,NA
1498,34,30,NA,FALSE,NA
1508,36,29,NA,FALSE,NA
1518,37,28,NA,FALSE,NA
1527,38,27,NA,FALSE,NA
1536,39,26,NA,FALSE,NA
1545,40,25,NA,FALSE,NA
1554,41,24,NA,FALSE,NA
1180,1,32,NA,FALSE,NA
1191,2,35,NA,FALSE,NA
1202,3,26,NA,FALSE,NA
1213,4,25,NA,FALSE,NA
1224,5,34,NA,FALSE,NA
1235,6,47,NA,FALSE,NA
1246,8,31,NA,FALSE,NA
1257,9,40,NA,FALSE,NA
1268,10,39,NA,FALSE,NA
1279,11,33,NA,FALSE,NA
1290,12,38,NA,FALSE,NA
1301,13,46,NA,FALSE,NA
1312,15,45,NA,FALSE,NA
1323,16,44,NA,FALSE,NA
1334,17,43,NA,FALSE,NA
1345,18,42,NA,FALSE,NA
1356,19,41,NA,FALSE,NA
1367,20,40,NA,FALSE,NA
1378,22,39,NA,FALSE,NA
1389,23,38,NA,FALSE,NA
1400,24,30,NA,FALSE,NA
1411,25,37,NA,FALSE,NA
1422,26,36,NA,FALSE,NA
1433,27,28,NA,FALSE,NA
1444,29,35,NA,FALSE,NA
1455,30,34,NA,FALSE,NA
1466,31,33,NA,FALSE,NA
1477,32,32,NA,FALSE,NA
1488,33,31,NA,FALSE,NA
1499,34,30,NA,FALSE,NA
1509,36,29,NA,FALSE,NA
1519,37,28,NA,FALSE,NA
1528,38,27,NA,FALSE,NA
1537,39,26,NA,FALSE,NA
1546,40,25,NA,FALSE,NA
1555,41,24,NA,FALSE,NA
1181,1,32,NA,FALSE,NA
1192,2,35,NA,FALSE,NA
1203,3,26,NA,FALSE,NA
1214,4,25,NA,FALSE,NA
1225,5,34,NA,FALSE,NA
1236,6,47,NA,FALSE,NA
1247,8,31,NA,FALSE,NA
1258,9,40,NA,FALSE,NA
1269,10,39,NA,FALSE,NA
1280,11,33,NA,FALSE,NA
1291,12,38,NA,FALSE,NA
1302,13,46,NA,FALSE,NA
1313,15,45,NA,FALSE,NA
1324,16,44,NA,FALSE,NA
1335,17,43,NA,FALSE,NA
1346,18,42,NA,FALSE,NA
1357,19,41,NA,FALSE,NA
1368,20,40,NA,FALSE,NA
1379,22,39,NA,FALSE,NA
1390,23,38,NA,FALSE,NA
1401,24,30,NA,FALSE,NA
1412,25,37,NA,FALSE,NA
1423,26,36,NA,FALSE,NA
1434,27,28,NA,FALSE,NA
1445,29,35,NA,FALSE,NA
1456,30,34,NA,FALSE,NA
1467,31,33,NA,FALSE,NA
1478,32,32,NA,FALSE,NA
1489,33,31,NA,FALSE,NA
1500,34,30,NA,FALSE,NA
1510,36,29,NA,FALSE,NA
1520,37,28,NA,FALSE,NA
1529,38,27,NA,FALSE,NA
1538,39,26,NA,FALSE,NA
1547,40,25,NA,FALSE,NA
1556,41,24,NA,FALSE,NA
1182,1,32,NA,FALSE,NA
1193,2,35,NA,FALSE,NA
1204,3,26,NA,FALSE,NA
1215,4,25,NA,FALSE,NA
1226,5,34,NA,FALSE,NA
1237,6,47,NA,FALSE,NA
1248,8,31,NA,FALSE,NA
1259,9,40,NA,FALSE,NA
1270,10,39,NA,FALSE,NA
1281,11,33,NA,FALSE,NA
1292,12,38,NA,FALSE,NA
1303,13,46,NA,FALSE,NA
1314,15,45,NA,FALSE,NA
1325,16,44,NA,FALSE,NA
1336,17,43,NA,FALSE,NA
1347,18,42,NA,FALSE,NA
1358,19,41,NA,FALSE,NA
1369,20,40,NA,FALSE,NA
1380,22,39,NA,FALSE,NA
1391,23,38,NA,FALSE,NA
1402,24,30,NA,FALSE,NA
1413,25,37,NA,FALSE,NA
1424,26,36,NA,FALSE,NA
1435,27,28,NA,FALSE,NA
1446,29,35,NA,FALSE,NA
1457,30,34,NA,FALSE,NA
1468,31,33,NA,FALSE,NA
1479,32,32,NA,FALSE,NA
1490,33,31,NA,FALSE,NA
1501,34,30,NA,FALSE,NA
1511,36,29,NA,FALSE,NA
1521,37,28,NA,FALSE,NA
1530,38,27,NA,FALSE,NA
1539,39,26,NA,FALSE,NA
1548,40,25,NA,FALSE,NA
1557,41,24,NA,FALSE,NA
1183,1,32,NA,FALSE,NA
1194,2,35,NA,FALSE,NA
1205,3,26,NA,FALSE,NA
1216,4,25,NA,FALSE,NA
1227,5,34,NA,FALSE,NA
1238,6,47,NA,FALSE,NA
1249,8,31,NA,FALSE,NA
1260,9,40,NA,FALSE,NA
1271,10,39,NA,FALSE,NA
1282,11,33,NA,FALSE,NA
1293,12,38,NA,FALSE,NA
1304,13,46,NA,FALSE,NA
1315,15,45,NA,FALSE,NA
1326,16,44,NA,FALSE,NA
1337,17,43,NA,FALSE,NA
1348,18,42,NA,FALSE,NA
1359,19,41,NA,FALSE,NA
1370,20,40,NA,FALSE,NA
1381,22,39,NA,FALSE,NA
1392,23,38,NA,FALSE,NA
1403,24,30,NA,FALSE,NA
1414,25,37,NA,FALSE,NA
1425,26,36,NA,FALSE,NA
1436,27,28,NA,FALSE,NA
1447,29,35,NA,FALSE,NA
1458,30,34,NA,FALSE,NA
1469,31,33,NA,FALSE,NA
1480,32,32,NA,FALSE,NA
1491,33,31,NA,FALSE,NA
725,1,11,NA,FALSE,NA
738,2,8,NA,FALSE,NA
751,3,1,NA,FALSE,NA
764,4,0,NA,FALSE,NA
777,5,10,NA,FALSE,NA
790,6,23,NA,FALSE,NA
803,8,7,NA,FALSE,NA
816,9,16,NA,FALSE,NA
829,10,15,NA,FALSE,NA
842,11,9,NA,FALSE,NA
855,12,14,NA,FALSE,NA
868,13,22,NA,FALSE,NA
881,15,21,NA,FALSE,NA
894,16,20,NA,FALSE,NA
907,17,19,NA,FALSE,NA
920,18,18,NA,FALSE,NA
933,19,17,NA,FALSE,NA
946,20,16,NA,FALSE,NA
959,22,15,NA,FALSE,NA
972,23,14,NA,FALSE,NA
985,24,6,NA,FALSE,NA
998,25,13,NA,FALSE,NA
1011,26,12,NA,FALSE,NA
1024,27,4,NA,FALSE,NA
1037,29,11,NA,FALSE,NA
1050,30,10,NA,FALSE,NA
1063,31,9,NA,FALSE,NA
1076,32,8,NA,FALSE,NA
1089,33,7,NA,FALSE,NA
1102,34,6,NA,FALSE,NA
1114,36,5,NA,FALSE,NA
1126,37,4,NA,FALSE,NA
1138,38,3,NA,FALSE,NA
1150,39,2,NA,FALSE,NA
1161,40,1,NA,FALSE,NA
1172,41,0,NA,FALSE,NA
726,1,11,NA,FALSE,NA
739,2,8,NA,FALSE,NA
752,3,1,NA,FALSE,NA
765,4,0,NA,FALSE,NA
778,5,10,NA,FALSE,NA
791,6,23,NA,FALSE,NA
804,8,7,NA,FALSE,NA
817,9,16,NA,FALSE,NA
830,10,15,NA,FALSE,NA
843,11,9,NA,FALSE,NA
856,12,14,NA,FALSE,NA
869,13,22,NA,FALSE,NA
882,15,21,NA,FALSE,NA
895,16,20,NA,FALSE,NA
908,17,19,NA,FALSE,NA
921,18,18,NA,FALSE,NA
934,19,17,NA,FALSE,NA
947,20,16,NA,FALSE,NA
960,22,15,NA,FALSE,NA
973,23,14,NA,FALSE,NA
986,24,6,NA,FALSE,NA
999,25,13,NA,FALSE,NA
1012,26,12,NA,FALSE,NA
1025,27,4,NA,FALSE,NA
1038,29,11,NA,FALSE,NA
1051,30,10,NA,FALSE,NA
1064,31,9,NA,FALSE,NA
1077,32,8,NA,FALSE,NA
1090,33,7,NA,FALSE,NA
1103,34,6,NA,FALSE,NA
1115,36,5,NA,FALSE,NA
1127,37,4,NA,FALSE,NA
1139,38,3,NA,FALSE,NA
1151,39,2,NA,FALSE,NA
1162,40,1,NA,FALSE,NA
1173,41,0,NA,FALSE,NA
1184,1,32,NA,FALSE,NA
1195,2,35,NA,FALSE,NA
1206,3,26,NA,FALSE,NA
1217,4,25,NA,FALSE,NA
1228,5,34,NA,FALSE,NA
1239,6,47,NA,FALSE,NA
1250,8,31,NA,FALSE,NA
1261,9,40,NA,FALSE,NA
1272,10,39,NA,FALSE,NA
1283,11,33,NA,FALSE,NA
1294,12,38,NA,FALSE,NA
1305,13,46,NA,FALSE,NA
1316,15,45,NA,FALSE,NA
1327,16,44,NA,FALSE,NA
1338,17,43,NA,FALSE,NA
1349,18,42,NA,FALSE,NA
1360,19,41,NA,FALSE,NA
1371,20,40,NA,FALSE,NA
1382,22,39,NA,FALSE,NA
1393,23,38,NA,FALSE,NA
1404,24,30,NA,FALSE,NA
1415,25,37,NA,FALSE,NA
1426,26,36,NA,FALSE,NA
1437,27,28,NA,FALSE,NA
1448,29,35,NA,FALSE,NA
1459,30,34,NA,FALSE,NA
1470,31,33,NA,FALSE,NA
1481,32,32,NA,FALSE,NA
1492,33,31,NA,FALSE,NA
1502,34,30,NA,FALSE,NA
1512,36,29,NA,FALSE,NA
1522,37,28,NA,FALSE,NA
1531,38,27,NA,FALSE,NA
1540,39,26,NA,FALSE,NA
1549,40,25,NA,FALSE,NA
1558,41,24,NA,FALSE,NA
444,1,24,NA,FALSE,NA
452,2,25,NA,FALSE,NA
460,3,26,NA,FALSE,NA
468,4,27,NA,FALSE,NA
476,5,28,NA,FALSE,NA
484,6,29,NA,FALSE,NA
492,8,30,NA,FALSE,NA
500,9,31,NA,FALSE,NA
508,10,32,NA,FALSE,NA
516,11,33,NA,FALSE,NA
524,12,34,NA,FALSE,NA
532,13,35,NA,FALSE,NA
540,15,28,NA,FALSE,NA
548,16,36,NA,FALSE,NA
556,17,37,NA,FALSE,NA
564,18,30,NA,FALSE,NA
572,19,38,NA,FALSE,NA
580,20,39,NA,FALSE,NA
588,22,40,NA,FALSE,NA
596,23,41,NA,FALSE,NA
604,24,42,NA,FALSE,NA
612,25,43,NA,FALSE,NA
620,26,44,NA,FALSE,NA
628,27,45,NA,FALSE,NA
636,29,46,NA,FALSE,NA
644,30,38,NA,FALSE,NA
652,31,33,NA,FALSE,NA
660,32,39,NA,FALSE,NA
667,33,40,NA,FALSE,NA
674,34,31,NA,FALSE,NA
681,36,47,NA,FALSE,NA
688,37,34,NA,FALSE,NA
695,38,25,NA,FALSE,NA
702,39,26,NA,FALSE,NA
709,40,32,NA,FALSE,NA
715,41,35,NA,FALSE,NA
727,1,11,NA,FALSE,NA
740,2,8,NA,FALSE,NA
753,3,1,NA,FALSE,NA
766,4,0,NA,FALSE,NA
779,5,10,NA,FALSE,NA
792,6,23,NA,FALSE,NA
805,8,7,NA,FALSE,NA
818,9,16,NA,FALSE,NA
831,10,15,NA,FALSE,NA
844,11,9,NA,FALSE,NA
857,12,14,NA,FALSE,NA
870,13,22,NA,FALSE,NA
883,15,21,NA,FALSE,NA
896,16,20,NA,FALSE,NA
909,17,19,NA,FALSE,NA
922,18,18,NA,FALSE,NA
935,19,17,NA,FALSE,NA
948,20,16,NA,FALSE,NA
961,22,15,NA,FALSE,NA
974,23,14,NA,FALSE,NA
987,24,6,NA,FALSE,NA
1000,25,13,NA,FALSE,NA
1013,26,12,NA,FALSE,NA
1026,27,4,NA,FALSE,NA
1039,29,11,NA,FALSE,NA
1052,30,10,NA,FALSE,NA
1065,31,9,NA,FALSE,NA
1078,32,8,NA,FALSE,NA
1091,33,7,NA,FALSE,NA
1104,34,6,NA,FALSE,NA
1116,36,5,NA,FALSE,NA
1128,37,4,NA,FALSE,NA
1140,38,3,NA,FALSE,NA
1152,39,2,NA,FALSE,NA
1163,40,1,NA,FALSE,NA
1174,41,0,NA,FALSE,NA
1185,1,32,NA,FALSE,NA
1196,2,35,NA,FALSE,NA
1207,3,26,NA,FALSE,NA
1218,4,25,NA,FALSE,NA
1229,5,34,NA,FALSE,NA
1240,6,47,NA,FALSE,NA
1251,8,31,NA,FALSE,NA
1262,9,40,NA,FALSE,NA
1273,10,39,NA,FALSE,NA
1284,11,33,NA,FALSE,NA
1295,12,38,NA,FALSE,NA
1306,13,46,NA,FALSE,NA
1317,15,45,NA,FALSE,NA
1328,16,44,NA,FALSE,NA
1339,17,43,NA,FALSE,NA
1350,18,42,NA,FALSE,NA
1361,19,41,NA,FALSE,NA
1372,20,40,NA,FALSE,NA
1383,22,39,NA,FALSE,NA
1394,23,38,NA,FALSE,NA
1405,24,30,NA,FALSE,NA
1416,25,37,NA,FALSE,NA
1427,26,36,NA,FALSE,NA
1438,27,28,NA,FALSE,NA
1449,29,35,NA,FALSE,NA
1460,30,34,NA,FALSE,NA
1471,31,33,NA,FALSE,NA
1482,32,32,NA,FALSE,NA
1493,33,31,NA,FALSE,NA
1503,34,30,NA,FALSE,NA
1513,36,29,NA,FALSE,NA
1523,37,28,NA,FALSE,NA
1532,38,27,NA,FALSE,NA
1541,39,26,NA,FALSE,NA
1550,40,25,NA,FALSE,NA
1559,41,24,NA,FALSE,NA
728,1,11,NA,FALSE,NA
741,2,8,NA,FALSE,NA
754,3,1,NA,FALSE,NA
767,4,0,NA,FALSE,NA
780,5,10,NA,FALSE,NA
793,6,23,NA,FALSE,NA
806,8,7,NA,FALSE,NA
819,9,16,NA,FALSE,NA
832,10,15,NA,FALSE,NA
845,11,9,NA,FALSE,NA
858,12,14,NA,FALSE,NA
871,13,22,NA,FALSE,NA
884,15,21,NA,FALSE,NA
897,16,20,NA,FALSE,NA
910,17,19,NA,FALSE,NA
923,18,18,NA,FALSE,NA
936,19,17,NA,FALSE,NA
949,20,16,NA,FALSE,NA
962,22,15,NA,FALSE,NA
975,23,14,NA,FALSE,NA
988,24,6,NA,FALSE,NA
1001,25,13,NA,FALSE,NA
1014,26,12,NA,FALSE,NA
1027,27,4,NA,FALSE,NA
1040,29,11,NA,FALSE,NA
1053,30,10,NA,FALSE,NA
1066,31,9,NA,FALSE,NA
1079,32,8,NA,FALSE,NA
1092,33,7,NA,FALSE,NA
1105,34,6,NA,FALSE,NA
1117,36,5,NA,FALSE,NA
1129,37,4,NA,FALSE,NA
1141,38,3,NA,FALSE,NA
1153,39,2,NA,FALSE,NA
1164,40,1,NA,FALSE,NA
1175,41,0,NA,FALSE,NA
1186,1,32,NA,FALSE,NA
1197,2,35,NA,FALSE,NA
1208,3,26,NA,FALSE,NA
1219,4,25,NA,FALSE,NA
1230,5,34,NA,FALSE,NA
1241,6,47,NA,FALSE,NA
1252,8,31,NA,FALSE,NA
1263,9,40,NA,FALSE,NA
1274,10,39,NA,FALSE,NA
1285,11,33,NA,FALSE,NA
1296,12,38,NA,FALSE,NA
1307,13,46,NA,FALSE,NA
1318,15,45,NA,FALSE,NA
1329,16,44,NA,FALSE,NA
1340,17,43,NA,FALSE,NA
1351,18,42,NA,FALSE,NA
1362,19,41,NA,FALSE,NA
1373,20,40,NA,FALSE,NA
1384,22,39,NA,FALSE,NA
1395,23,38,NA,FALSE,NA
1406,24,30,NA,FALSE,NA
1417,25,37,NA,FALSE,NA
1428,26,36,NA,FALSE,NA
1439,27,28,NA,FALSE,NA
1450,29,35,NA,FALSE,NA
1461,30,34,NA,FALSE,NA
1472,31,33,NA,FALSE,NA
1483,32,32,NA,FALSE,NA
1494,33,31,NA,FALSE,NA
1504,34,30,NA,FALSE,NA
1514,36,29,NA,FALSE,NA
